"V1","V2","V3","V4","V5","",""
-1.43553592168427,-1.26948750671515,-1.80905306360342,1.32785107143589,-1.10655026398415,0,0
0.4259636053128,0.273208951981015,-0.000984549872595518,-1.64741862724684,-1.58507282415736,0,0
0.27779714638236,-0.852907237479043,-0.399321866455256,0.409893479301853,1.0846797220748,0,0
-1.20392407928973,0.658807883211826,-1.23621485549309,0.851140717848448,-1.05841147181139,0,0
-1.7832575175194,-1.58101229622533,-0.271661755900153,-1.78065395429155,-1.09126853092369,0,0
-0.966069096574318,1.50229097641966,0.325169708893425,0.680268228332422,-1.45639311009449,0,0
1.3945783051969,0.611971408316159,0.925022384934051,0.705042357732622,-1.85161419705227,0,0
1.08975181252913,0.780347607218346,0.300273250015076,-0.138770440761369,1.85836745397596,0,0
0.417507825902559,1.32618324409049,0.936697742844796,1.01192387362508,-1.84043623370583,0,0
1.04998542924734,-0.573110461601319,0.301352796906221,1.76828756748777,-0.7993021701178,0,0
1.05516292224499,0.986441283139549,0.770551452946894,-1.00793533875246,-1.85361393199386,0,0
0.149968518355693,0.320254763395293,-0.176477178149141,1.60464315835788,-0.530763610770479,0,0
-0.307704961739035,-0.147693824159165,0.011385979916096,0.804619449997659,-0.404968113229892,0,0
0.918776166248778,-0.240476138859202,0.534472355868662,0.859200908557383,-0.75067893650254,0,0
1.527878659872,-1.72650427702513,0.178869042729637,-0.26996799915032,0.598567719085559,0,0
0.00407324192057907,-0.844562396667288,-1.64723009729569,1.69873051369772,0.172744859001439,0,0
0.276920630373973,0.700438373213017,-1.54908152725347,-0.0617020415734948,1.16383747356522,0,0
-0.999558228076077,-0.111449247840577,-1.80500406093366,-0.0243927985138274,1.3446825305552,0,0
-1.19940848541269,1.76987522229131,0.0825212277100313,1.1140312385633,-0.981863135119158,0,0
1.37848017495542,-0.468205988318152,1.07757404765203,-0.340289125482042,-0.806265087309846,0,0
-0.104300245309719,-0.00516944050007671,-1.79812313644306,-0.815326347603461,-0.56698786844135,0,0
-1.71519461856381,0.474514798470262,-0.565988901401534,1.61225833395716,-0.491705743041558,0,0
1.14021874114849,0.5365250684818,-0.366004657794103,1.68413849540223,-1.34043631988265,0,0
-1.63077706435321,-0.901435863139943,-1.86214907641865,0.198354050697849,1.33743151327055,0,0
-1.51857095322087,-1.01462002974298,1.81555931985123,-1.10986204350092,-1.26324089981203,0,0
-0.0688295199987599,1.06234285152447,-0.0328629200298782,-1.74645199811872,-0.0598539218293522,0,0
-0.0945732480240951,0.66387732410687,-0.589227785976798,-1.81152081985389,1.17234917268244,0,0
-0.772211258248181,0.723667457014301,-1.52545995361556,-1.10972763026843,1.04908607759096,0,0
-1.02089521940693,-0.417398887853444,1.13428395760214,1.33012624712776,1.2884116976182,0,0
0.433061525910379,-0.493381374934481,1.79057759061394,0.0736680274360036,1.76102587408242,0,0
-1.56498442607436,-0.638475725369985,1.16042984656009,1.07881446231072,0.573674418157222,0,0
-0.769598591599582,1.47521572894081,-1.40478884558122,1.88158683911831,-0.696198031574219,0,0
1.73438461514781,-1.45281807362566,-1.18227818655596,0.565383080107813,0.380338977543081,0,0
1.55805411630357,1.27553174809715,-0.531200811621238,-0.443588840521001,0.172006044895352,0,0
0.245601379760575,0.0698341205306611,1.48241323474926,0.154882563239455,-0.0436963200486033,0,0
-1.41106240796167,-1.64891602417538,0.875615352684132,-0.953010814915664,-1.76798687878968,0,0
0.711234555705987,0.731724495796823,-1.41675890087517,-0.396129299127975,-1.68860274686968,0,0
-0.115469995478199,1.53823836151427,-1.62676209983025,1.00444852385998,-1.45759276125785,0,0
0.186279323230877,1.54531379573388,0.183710436952024,-0.712493851027949,-1.47452994684337,0,0
1.58412358081735,-0.797919260064688,1.05795094159696,-1.69110078666369,-0.760677586697386,0,0
-1.58006620334629,0.47623961065571,-0.909402687744089,-1.71097717786886,1.72849899008513,0,0
-0.646559469380382,-0.907739828972399,1.34012415114385,0.954557375085919,1.03000676821927,0,0
0.111820558217426,-1.38623140217694,1.07079318402329,-0.772524724985162,0.473832084005587,0,0
-1.61957989320985,0.708670859654094,0.898475052124919,0.355073212150923,-0.175716558891787,0,0
1.48054657852064,-0.287368369510726,-1.68648986910405,0.984958079238181,-0.848461181780621,0,0
1.68189690249846,-1.7483783993903,0.40446188169945,-1.75005246407192,0.303900232889558,0,0
1.49621900459244,1.46902485868666,-1.86487964924539,-0.445985622703006,-0.897109712937446,0,0
0.322553926021672,0.777205200281186,-1.83404334332876,-0.389556056329771,-0.272593832245873,0,0
-0.699949306242127,0.0497843024396943,1.51698507379194,1.898946503109,0.10674965756532,0,0
-0.264616329222777,-0.478046603921423,-0.323980572432786,-1.18132558026656,0.363144830533231,0,0
1.56688327312204,-0.600191914046926,0.180320223155987,1.78172264173762,1.15537913863841,0,0
-1.08957890270531,-0.0267768797474201,-0.611975192945315,1.82318961411372,1.39872095612798,0,0
1.55921939177846,-1.07409945179922,0.605154031714033,-0.173222165912987,0.426670644001373,0,0
-0.632488102893504,1.28222942817632,1.42368134022974,0.619532461995838,1.02225456878096,0,0
1.05496400213432,1.14627859815434,-0.588269723940613,-1.78205589226052,-0.669920288190277,0,0
1.3379785825308,-1.69991737779515,-0.997445836887579,1.5399866484895,-0.233670169480758,0,0
1.62739897711797,1.42771405789061,0.710093978906689,1.04630509977061,-0.974683549946527,0,0
-0.513772794572213,0.0939874428124746,-1.33772916308154,0.298440469130043,-0.549804129002587,0,0
1.24341697861209,-1.12831356524335,-1.66255367155443,1.60155999792936,-0.604719513254101,0,0
1.26223913202275,1.36904665463223,-0.250491310303355,-0.458143578497625,-0.781317066965663,0,0
0.727533210272767,-0.78297119528607,-1.13511774900938,-0.717544545369481,1.24473505349643,0,0
-0.455969711558514,1.50540719034973,-0.897552817881077,1.2299040313511,-1.6092387621093,0,0
-1.69120761900611,1.31783153673123,-0.987944668140277,-1.58104735702251,0.733540661486563,0,0
1.43642616070706,-1.18490336943729,-1.27820754447676,-0.800785055659734,0.823229517064998,0,0
0.918913460492221,0.135326822033561,1.51017252714789,0.162525980130236,0.22910918585996,0,0
-0.460555271884065,1.27453263239803,-0.312240425726348,1.91746136683285,1.33415191322774,0,0
0.116511105755871,1.00812452209133,-1.08311621082685,1.60836822840224,-1.46116087986726,0,0
1.49076738860545,1.47300941302954,0.54856436625959,0.708900984552035,1.61631668920125,0,0
-1.06324013368563,-0.383549084781043,-1.77818747113598,1.58763261502509,-1.58143137541993,0,0
-0.868020473978203,0.468296526405263,-0.451845665391329,1.5109623124293,-1.13240848104912,0,0
-0.20636373159021,0.965546218971417,-1.07410532362554,-0.431930064227738,0.532730348009729,0,0
0.886064115309707,-0.389757069731195,-0.322440163442085,-0.367427224801835,0.0307244527762699,0,0
-1.21222963647212,0.644025705783946,0.958991405882154,-0.466202994731808,-0.0808845588556122,0,0
0.82449978051156,-0.676694563702614,0.5204926405558,-1.23845797636963,-0.412547634359933,0,0
1.39813739507243,1.67419747273148,-0.553091694902238,-1.58382325942092,0.389187589381894,0,0
0.803642366764949,-1.52112804011369,-0.444715843871572,0.413761999861758,-1.47798796651773,0,0
-0.236908562818584,-0.317866815402417,-1.32272271516809,-1.68446502247261,1.12985950468919,0,0
1.0003402806332,-0.599454231174307,0.158436870627883,1.59976186030814,0.30806058414121,0,0
-1.45753658319535,-0.492855206460272,-1.11010413697903,-1.74528312908068,-1.68469917056754,0,0
-1.71627461372235,-1.3245288129598,-0.996965195921328,-1.74368811752205,-0.815487578533208,0,0
0.209181809467588,1.05908347948161,1.66714813890723,-1.09813184022732,1.49568056468041,0,0
-0.151957630186763,0.534376748891177,0.884858234847622,-0.71510257938868,0.660597222716402,0,0
-1.43183915882716,-1.60579546117533,-0.890513445307194,1.36799524442891,1.34402558502268,0,0
-0.273550510794268,0.0899816026805834,-1.24340830796614,0.953738252041814,1.04223773910695,0,0
-1.45667098051806,1.67065581070288,0.441626718786961,-0.934440816962373,1.08196824864548,0,0
-0.718769041234581,-0.852141738566388,-1.1911165474222,-1.29605532071344,1.02417512633955,0,0
-1.65678177715878,-0.224309962444986,-0.717306102605616,-0.73540013571872,0.730849736181478,0,0
-0.509500333060989,-0.857028021549311,1.2208258481154,-1.40756378257957,-0.519965363557956,0,0
-0.892271439836205,-1.17006849511156,1.70956563879102,0.0716523112510063,-0.792134706683836,0,0
1.36610053412625,-1.3881236281773,-0.152938851903212,-0.694715150845791,0.721006894889849,0,0
-0.644667010841135,0.428340693822082,1.03239583195213,-0.687358136112728,1.00116092777919,0,0
-0.633410669788871,-0.666905537844761,0.810109155063741,0.204466861280375,1.86641040880323,0,0
1.2539807335781,-0.703986715641783,1.66244513160677,1.4656077916604,-1.1425603443827,0,0
-0.417895517763512,-0.993729910912176,-0.20630255996608,-0.0290919205662361,1.86470842949777,0,0
-0.798213564314708,-1.67050111029471,0.990762895807227,0.351198577775707,-0.833899395601781,0,0
1.5049876183677,-1.24024952040416,-0.00758363050725904,0.381465858592818,-0.160393550111778,0,0
1.35809102586818,0.91711684228316,-1.07551522041239,0.26032020448567,-1.08801659043682,0,0
-0.614190579386775,0.0699146783645472,1.73894973846594,1.3115797075611,1.19176352740113,0,0
-1.45710594208227,0.495091973508937,-1.12924633106498,0.48142282636158,1.74324690877417,0,0
-1.07242030651192,-1.76651655913452,-1.43805364819332,1.20692931466455,-0.509584581811244,0,0
-1.1487634956439,1.16668282700433,-0.972370300700881,0.102004747659971,1.88850846183346,0,0
-0.0393070164591898,1.63991828765398,0.524823209129824,-0.193055442073981,-1.58155293336389,0,0
-1.27770046996482,-0.78701514196122,-1.32932146226076,1.2138672940783,0.468705648742141,0,0
0.223613291688293,-0.166988710840586,1.13332528928388,1.24079954010292,-1.3873972285441,0,0
-1.52107975218648,-0.111788853930121,0.778352495597144,0.972417167483966,-1.12410098411465,0,0
1.51723691237901,1.41704613004651,-0.90539914320039,1.83673082977908,-0.591685721873253,0,0
-0.787836713282858,-1.45628012571905,1.59152541100753,-1.52098008013562,1.66548570747052,0,0
-1.66073502582085,0.73587375155822,0.631235147511082,1.91996348630231,0.163844101624547,0,0
-0.157055807576619,0.699919409276996,0.986460561042078,-1.1916299955864,-0.433483582449985,0,0
0.0933630370346039,0.0191555946009183,-0.823524438966879,1.49835276023396,-1.45045226926147,0,0
-0.939654802665121,0.798077757997216,-0.74796951911282,0.0323612160891806,1.39518438152881,0,0
1.37184772936891,1.82161442820259,-1.03457424840952,-0.411644541909624,1.06830131572419,0,0
0.0122263862003365,-1.6409762342752,0.859926499560111,1.04659954059248,0.840336025287525,0,0
-0.436822168697002,-1.50596254228783,-0.296261433626424,-0.423507169027314,-1.53460659775328,0,0
1.21951001626678,0.634507163956654,0.446309592832354,0.890170045777963,1.23505684408089,0,0
0.999456352535923,-0.313978423220057,1.3168859180178,-0.950728024427582,-0.505044810334079,0,0
1.18929393725013,1.08957961195839,-0.195430536217538,-0.540396223569153,1.23118098949295,0,0
-0.656115656600036,0.833236571867984,-1.7937727429666,1.7420187524066,0.000320061056563943,0,0
-1.62720931438823,-1.34424983303915,1.46782921864342,-1.71683434201163,1.42857497311163,0,0
0.995593412064122,1.35146476147468,1.51577561403022,0.0171274242342235,-0.175127165394319,0,0
0.420952545202686,-0.0948083148077344,-1.75775705794711,-1.55211137039035,0.56572055889707,0,0
-1.04558249743937,-1.06564158063542,1.52043828272683,0.166462241066014,-0.890103101981486,0,0
-1.33510971953972,0.214175169366315,0.127908521257426,0.534948163882368,-0.990652040872799,0,0
1.66567386291749,0.406072170216604,-1.81039196806088,1.69319920457274,-0.679605007590563,0,0
-0.241778370287757,0.202097267232056,0.757548820250029,-1.56951562249712,1.21777443232365,0,0
0.492451001999744,-0.0824561709319941,-1.77437000480817,-1.57680014360276,-1.71108760557879,0,0
0.0577488458838516,0.190913668108009,-1.45215584464414,-1.19543836614626,0.109527349690968,0,0
0.598833174197229,1.69554779086301,-0.0902356769479925,-1.35064621251516,-0.644154482967601,0,0
-0.879439593178398,0.114670229350112,-1.53424455168118,-0.819593725275696,-1.78326230847599,0,0
-1.44246424684743,0.345916036604059,1.22473630143522,-0.522710574609372,0.798470958638212,0,0
-1.04108397847909,1.50259581436512,-0.17822456037207,-0.60944580801271,-0.659719377602113,0,0
-0.146403695672558,0.662734564909843,-0.312833002170702,-1.15397056347741,-0.890652298336758,0,0
0.1812899237722,-0.237108659777163,-0.0112668018827931,-0.419325108295839,-1.23301575416627,0,0
1.41724679216281,0.68455861806411,0.30475681708257,0.546814694771427,1.65742345731462,0,0
0.100859483586456,1.09920833197075,-1.69141963805802,-1.21004633705171,0.690700660713063,0,0
0.626974452282633,-0.408585344607004,-1.34990141344489,1.3799509541666,-0.0317619833217498,0,0
-1.63298196350328,0.576662374106268,0.0538706016523606,0.809135599774086,0.663317754619654,0,0
-0.53062648904587,1.1288261393326,0.0199734077572369,1.35427095095666,1.56661437396251,0,0
-1.1578766193064,-1.26340609715709,-1.62937697267104,0.186646410106415,1.17684189822631,0,0
0.0885175171913042,1.59211252325433,0.840831492112125,-1.13060245809822,-1.46268327691883,0,0
1.45133335638192,1.54786944915559,0.400855725518426,-1.16388702276588,0.361563674653554,0,0
0.798938154621437,-0.252116340520989,1.09945921294615,-1.30202953694642,-0.820487549726481,0,0
-0.78934038627862,0.985582173514828,-0.878458747651356,-1.43720543083292,-1.73215464021339,0,0
-0.612902500156231,1.44651272512165,1.4865349730265,-1.0201913685173,-1.04679549925225,0,0
0.762271691276461,0.165265723930213,-0.975049973629147,-1.07818524131625,0.855364629725327,0,0
-1.00631311703306,-1.43386581038417,1.27220100832543,0.231393376366281,-1.28713176727101,0,0
-0.269387855813615,-0.79446006013827,-0.568080924578696,0.617524498407737,-0.874941104139298,0,0
1.60128717318411,-0.944639721783101,-0.577494496859073,-1.76807970349256,1.42342022169078,0,0
-0.903686926820861,0.428858398975771,0.709141792073803,-0.622014024362614,-1.52312990612507,0,0
-1.60775133972963,-1.41523780981068,-1.09293408464894,1.58662584581967,-0.33510563417201,0,0
0.125583690255793,1.06630217515953,0.871692296862146,-1.37429906469951,0.713592024896197,0,0
-1.07418183177315,-0.671791948738944,0.73629086157181,0.37149822379212,0.756116532163626,0,0
0.246729933486363,-1.70839911753891,-1.05114464260801,0.560928375483448,-1.81188176323369,0,0
-0.177298671977879,-1.78253020603018,0.937911806180954,-1.75557108419562,0.0706233832191157,0,0
1.04566667325545,-1.10173281676608,0.791333227440081,0.647574989962466,0.526345662090099,0,0
-0.622385164626308,-0.84300144558268,1.64902275975905,0.802789717644165,1.36186739847302,0,0
-0.293549371898848,0.201178710213917,-1.77556478698483,-1.74295161209511,-0.702766648200434,0,0
-0.105267685166402,1.51151161800493,-1.63979178243562,1.22764590108096,1.18868531841129,0,0
-1.07817394113714,0.0769263255259408,0.0290306156033533,-1.17884220605136,0.10373530175556,0,0
1.30593700237395,0.509596912175214,-1.4795304832093,1.06960532348462,1.5085554226105,0,0
-1.43509622088798,0.153374529880867,-0.543921007209087,0.688397746741605,0.00374778601441656,0,0
-1.38887712161906,-0.629215972587457,0.245291549703279,1.24885503512261,1.32243667040504,0,0
-1.76437952108903,-1.60989803525648,-0.227742344199724,1.5234711157512,0.412004927439453,0,0
1.30402841743174,1.51817631307382,0.0677993632136101,0.0791689628474423,0.859748266624942,0,0
0.738828355299669,1.03393019355914,-1.58103371094954,-0.312837913347242,-0.824176729013676,0,0
1.78750703034942,-0.245849382550306,0.870412575262751,0.210694721482351,-0.381886565743207,0,0
0.0410476886123477,-0.19183533841164,-0.670969598045339,-0.904528986041075,-1.04497176327144,0,0
0.838446187605452,-1.34848359155322,-0.730058019427123,-0.472187103833121,0.538049989569908,0,0
1.27027017329583,0.782113612759184,-0.487929882867988,-0.721902867134596,-0.235596817674622,0,0
-0.635795608035791,-0.490141499617186,-0.670002896923994,-0.517571164534174,1.69208238232585,0,0
-0.686561392746503,-0.204955280214339,0.731832732293169,1.10222749333046,-0.124959862501531,0,0
-1.42918534069485,0.0461234584592484,-0.920780201337645,1.10115556707598,1.34142227486726,0,0
0.872778907421676,-0.828934070159574,-0.737069429195001,-1.37713419958959,-0.136414453799619,0,0
1.02444367125918,-1.38727658456574,-0.166390571972263,-1.19391083418879,-0.786864618399115,0,0
0.675434334054623,-0.872441985727121,-1.07036687982441,-1.657517510225,1.83169246845158,0,0
0.772081702289185,-1.16160162949903,-0.534852549269367,1.48054077071993,0.902557033304087,0,0
-1.37653536294593,-0.968450406224375,0.989912802357738,-0.584424798215221,-0.660529024999675,0,0
0.835266374777166,0.926517118714785,-0.093101796378105,-0.412620241420826,-0.725698057194222,0,0
0.00326342136458962,0.537581508755675,0.143370328696074,-1.58676530235186,-0.418455499791493,0,0
-0.159666919229867,0.114262657485492,0.239389147097138,0.343275655738827,0.179138855529956,0,0
1.59737194098831,-0.422026141216784,1.41234714887742,1.19935453821489,1.15932845730107,0,0
-0.0614052764525775,0.338730503826256,-1.71923069982267,1.44987098804953,0.225642545445986,0,0
-1.20962433853271,1.75017582345038,0.120042107850192,0.183586510957216,-1.82432855027096,0,0
-0.210106727195338,0.907566570839531,-0.480730734991625,1.52133979612753,-0.0420265588642367,0,0
0.0932536200870998,-0.316365905524426,-0.67885877221946,0.421893553011468,0.832351806526186,0,0
0.258435394569088,1.72431884431959,-0.622095602387534,0.733922509793866,-1.55751147742114,0,0
0.883698228258503,-0.0451922426752759,0.526866440498164,-0.509252014936057,1.27542368186567,0,0
1.16586048600506,1.56879535942056,-0.771353781962965,-0.694848177349848,0.111052546491215,0,0
-0.322701738159986,1.76523594188115,-0.29232752726635,-1.36764963992511,-0.232166888286755,0,0
0.448110498119462,-0.871910547478415,1.51178293392218,1.63668646850744,1.53433203286702,0,0
0.982324615049768,0.797985780483222,1.73210738498032,-0.576422624212134,1.65088571671609,0,0
0.572382055095036,0.459229177570636,1.53726197948836,0.566274869466285,0.387550316838429,0,0
0.744787495407509,1.05887663680902,-0.189085635430847,0.0216165110022422,1.12588523604602,0,0
-1.31453603238035,-1.36462426873069,-1.53723672913973,0.531724192083111,1.25451956231317,0,0
-1.06088191483038,0.265466607934829,1.38684031769943,0.0814909358271703,-1.08720093469804,0,0
-0.785152704548765,1.15382142011807,0.665110219928143,-1.64216832512103,1.25764215318527,0,0
0.1996266967297,0.17921658744314,-0.733629380402803,0.827625129975364,-1.59656395751611,0,0
0.480517202696887,-0.770036133538485,1.30933343277452,0.500953556752681,1.50699002166431,0,0
-0.393626362464194,-1.12607581196333,1.37957100961147,1.21441720080358,-0.835263728542933,0,0
0.679181148741681,-0.353550821894607,-1.29515597899632,1.71400921898303,0.991029116179148,0,0
0.651144013633508,1.41255258969299,-0.815232795126221,-1.32601784920535,1.59206082398698,0,0
-0.503195974808898,-1.75209426638991,-0.992226607333481,-0.937892386656408,1.71305181621558,0,0
-1.3028836905728,0.0307423920410062,1.23381924413103,-0.215970695147463,0.651408891403559,0,0
-0.468995004976941,1.55115102354365,-0.602554924635631,0.659643459037296,0.454972870074173,0,0
-0.146313339097245,-0.316658900242561,1.31933527846005,-0.386848653955323,0.0674398842434153,0,0
-0.382843035314071,-1.18156382075304,-0.911864975544513,-0.497279489153725,0.0748183487495104,0,0
0.0792885397014032,-1.45698159022191,0.308992910754586,-1.09741697822986,1.18921487800517,0,0
-1.69603196788803,1.22472852732496,0.79974397791177,-1.65982363787,0.273326427484104,0,0
0.444823690098765,-0.048009744846852,1.38074199912569,1.19703437932016,0.100291939177018,0,0
1.11384396781318,-0.635403936460584,0.00933376202301844,-0.869463404179369,-1.26053363738682,0,0
0.261853129194003,-1.23128539934475,1.4082516249165,-1.2592758096607,-0.478213795288387,0,0
0.947495062539961,1.66924557466054,-1.51821896445918,0.516534606339798,0.34528592180693,0,0
-1.26579894849463,-0.482900780330985,-1.37971670648502,-1.00255210257116,-0.472893273882233,0,0
0.990310950206527,1.14177379483318,-1.77740990569883,-0.939206713913684,-0.485977995650698,0,0
-1.19235914757489,0.49607917567189,-1.72403531148532,-0.198652861514793,-0.3627801658702,0,0
0.372710155057724,-0.0065678680459572,1.48167459817985,-0.61638588496224,-0.902906238019435,0,0
-0.754645533572583,-0.915480414450534,0.756603789803893,1.55238982322375,-1.80721265527377,0,0
-0.859457400723012,1.02114984683376,-1.35797096869438,0.666413932993994,-1.42848051658878,0,0
-1.4265248971478,-0.847188603737575,-1.45080759145618,1.81188671943361,-1.62059559157629,0,0
-0.356664027884813,0.420359189603434,-1.21213982108728,-0.96882138114131,0.940003164158575,0,0
1.71486083098374,1.30005056621579,-0.514576023150689,1.36678869126365,-0.274267249387244,0,0
-0.280038870711836,0.842076236965586,0.903932131866725,-0.298885605961688,1.2678940318062,0,0
0.109174436644721,0.915336643675027,0.0331444235721765,-1.27116892387223,-1.56913301095703,0,0
0.998822342390393,-0.64309151331012,0.715970029957882,1.58300320180521,-1.5656937061756,0,0
-0.552124164619962,-1.15128973968237,-1.14031489096077,-1.71101141174595,-0.68750730875209,0,0
-1.55712882731852,0.885064837052921,-0.0720145973046876,-0.288310190763489,-1.47183347719544,0,0
-0.270541019176118,-1.62079784588474,0.26936191538973,-1.78764523117369,-0.452484459462479,0,0
1.67676005460996,-0.602437557164536,-1.72496812856162,1.21936431176387,-1.0215552501054,0,0
-0.540406336152008,-1.36462538774244,0.207310974860555,1.12560857203386,-0.418031299345497,0,0
0.0640569197739748,0.00155097898217537,-1.25676583021624,0.359811834159855,-0.871056047500575,0,0
-0.121156383228326,-0.652653464491847,-1.60767943343614,-1.45863397671079,-1.72549684485054,0,0
0.505711341641319,0.767112933250883,0.544142745063424,-1.41709720479791,0.964497175225345,0,0
-0.26709918879707,0.302691184419466,-0.515770429224004,0.272102203374595,0.807165512511073,0,0
-0.202474472154723,1.47924281081281,-0.986751927171149,1.11083290466914,0.539400701094627,0,0
-0.839516810232824,1.29136318921483,-1.80628116283862,-0.268816017673729,-0.422680814317451,0,0
-1.7193686123303,0.0645666187910633,1.73828977958944,-0.22103264902617,0.525155799541509,0,0
-0.511791910688466,1.64490599833644,0.387325423302359,1.02051458477018,1.60583005541782,0,0
-0.254015710689425,-0.997193482692982,-0.326599057776612,-0.0823676216759889,-1.71060972577368,0,0
-0.953071748024048,0.156065767544006,1.34138304982062,-0.767290051027182,-0.0137662117088758,0,0
1.64063388541123,1.75179625750637,-0.484132303981735,-0.411837543982466,-1.11558519568345,0,0
-1.03862294973813,-1.17123536769884,-1.43072443196717,1.16283422327783,1.42652757240495,0,0
1.62205116124174,-1.7347549014523,-1.79576328425403,1.46698654771627,-1.77288185590549,0,0
0.801676511444096,0.374525252668413,1.54438728776797,-0.129534596510926,-0.761553100852879,0,0
1.47771871269524,0.650144315494213,-0.271462292574446,0.947217075227373,-0.575930529248799,0,0
-0.718686255250901,-0.57315649101885,0.409860350989899,-1.28059385770258,0.707425659841927,0,0
1.51041343010782,0.887109271523045,-1.75000525443414,-1.45219351708505,0.646556094366396,0,0
1.54545639738721,-1.65212008942244,-1.74172221406609,1.65350270502163,1.79314484747853,0,0
-0.164913062269022,-1.48783632911646,-0.312183138151194,-1.0490185990095,-0.654112401984384,0,0
0.187203043025159,-1.54027639724645,-1.81995096552048,0.860915984633893,0.476088893306961,0,0
0.440522401943587,0.87349353720556,-0.600974239580211,0.537577523099171,-0.818198004026584,0,0
1.11795612548775,-1.11582878670901,0.514143031962799,0.828720676837544,0.635296104862035,0,0
-0.704550539152251,1.003726674608,-1.13902086179947,-1.34160327091175,-0.960757874022251,0,0
-0.649909611761057,-0.845537144847822,0.0531208583081776,-1.04907064406151,-1.71011329916562,0,0
0.363062696952184,0.000779422497202194,1.0814730432831,-1.19870431744226,1.6811876103194,0,0
-1.73936528776545,-1.74836879757485,1.3908172535829,1.73989775736861,0.214777083253836,0,0
1.23929666054884,0.669307779709171,-0.396753680808035,0.788929819573988,-0.669644533956311,0,0
0.0298335184667103,1.57778601994869,1.5122923915272,1.54668135125558,1.86039863662625,0,0
1.34021029617419,0.789542556429336,-0.945833375444371,0.937796962676768,-0.660940127559479,0,0
1.337571607546,-1.72247480634682,-0.217306692403339,0.760935329101407,1.07697712056084,0,0
-0.363146081895806,1.48117204806332,-0.50120542153759,-1.39470072421592,0.750662789820407,0,0
-0.100172894729937,-0.0463721918593795,-0.991177493543749,-1.40493152257108,1.00875183525425,0,0
-1.54611523989393,-0.59534678375886,0.190563855519668,-0.806654522438558,-1.4166224638211,0,0
-0.606524602470063,-0.0139346324431342,1.37041758358526,-1.68665207026413,-0.707244029405602,0,0
1.16398112312944,-0.901486371145762,0.412412983504323,0.46179669167054,-0.21641632689136,0,0
0.375115681976985,1.01121174506138,-0.886610488864913,-0.400994780624125,0.0287413972630385,0,0
1.4345958744524,1.02282184098686,0.589167625253467,0.92582244750603,0.729566473386503,0,0
0.0265791492841036,-1.22909663184184,-0.893961186411696,1.51940254260733,-1.33027731447599,0,0
1.75947640970406,0.113670566427987,0.985199417037026,1.78352835752448,0.0261945986077563,0,0
-1.18364215730944,0.695179654995639,-0.706301413396429,-1.1488936486304,0.285913501365767,0,0
-1.08476286687525,-1.10574178521773,1.73889565167792,0.07089338355906,-0.953974680910016,0,0
1.62440026618915,1.21146524528416,0.722247455372334,-0.23802311008916,0.0448731315721438,0,0
0.100396809902855,0.851167844043611,-1.1472081174183,-1.6099784552189,0.182036636563206,0,0
-0.311504223315944,-0.132988693358729,-0.896225669041807,-0.955463142984863,1.52803907242228,0,0
1.28385636705157,0.660415047533455,0.415973083094616,1.90579477340312,-0.278141446713066,0,0
-1.55310772780247,1.24878871835016,-1.51547221223979,0.385388236545424,-1.27776576135042,0,0
-0.450694116206671,-0.274018869351011,1.06706742176684,-0.757610170226393,-0.744989128420278,0,0
-1.45848886268159,-0.447465324900186,-1.70229803037406,-1.8010275609022,-1.80094059138979,0,0
1.66345898393406,0.183084449444721,0.600467106523137,0.690308150059518,-0.531088632001658,0,0
0.730482907147506,-1.25803660185887,0.805497314171889,1.44053830829074,0.296783427572466,0,0
-1.60429997749604,-0.0568550939481247,-1.14702052176005,0.914139467132539,-0.177107470185112,0,0
1.50601263226092,-0.717652406506607,-0.242565501231315,0.727439376435015,-0.27273788097897,0,0
-1.00645246513838,-1.80697577843411,0.390375534573678,-0.239391588655795,-1.51566353844013,0,0
1.33338689482283,0.728438091276278,1.21953379501671,-0.723075704483577,0.754665545337365,0,0
0.0296295412842502,-1.80777025814165,1.34798067381484,-0.755449042918596,-1.28101646655105,0,0
-0.00872765499071465,0.357663521929225,-1.55469579995308,-0.969242569814397,-0.702938523703972,0,0
0.143537055083986,-0.692441198807812,0.187585940455885,-1.77788319761501,1.02172408819409,0,0
1.17726807454767,-1.36258188846457,1.32614416395952,-0.670833685576781,0.496404117503644,0,0
1.22284777207505,-1.3941093694309,-1.14298579711983,1.58111426225259,-1.04789597207626,0,0
1.02725526802916,-0.290121300214635,1.25663425936743,-1.16577049389882,1.84590840950238,0,0
0.601444095647186,-1.72339655945227,1.19425762637012,-1.22132572450444,0.0831354924728315,0,0
0.131627242251788,-0.181939216098277,-1.03140288854215,1.9155307565268,0.947370278213867,0,0
1.32698066769079,-1.150521821468,-0.769166790519591,0.0754279602527225,0.454207191337671,0,0
0.0543862376794004,1.71809272477173,-0.997834179660784,-1.48161632040374,-1.47425847627741,0,0
-0.960775018968191,-0.712228687846366,-0.613173874262663,1.18137350476018,0.999217405802937,0,0
1.58319627051879,-1.56242143142487,1.70511120366372,1.5306521947649,1.6991285487055,0,0
-1.71406451568225,0.0322342549504085,1.02051165851078,1.35028007036363,-1.22475318540647,0,0
-1.75499307946428,-0.826925763420098,-1.78078786530088,1.60818774962097,1.67832190995867,0,0
-1.57581071497638,1.16522601516855,-1.08413230743329,-0.703016339258115,-0.903678888988115,0,0
