"V1","V2","V3","V4","V5","V6","V7"
1.2199306041347,1.62459372158761,1.39272795412342,-1.00067200406643,-1.1824743468935,0,0
1.3978941183857,0.609454281596551,-1.62469110803946,0.638190884382604,-0.539473049361005,0,0
0.250356429573963,1.21510270606976,0.253302180068599,-1.26917844788908,-1.64602993562053,0,0
-0.484430921594998,1.57566383322145,-1.52553392610795,1.42047764442462,-0.648994090194368,0,0
-0.955901000331354,0.959519349588699,-1.86437984438051,-1.31521262519629,-0.413687266895815,0,0
-0.407295739294706,-0.798498031409261,0.245080500136177,1.03565503846336,-1.69074650165391,0,0
0.267059267808788,-0.955987505598062,-0.151831211047621,-1.65280489940405,0.396119635799074,0,0
0.36551618096249,-0.963474496414524,-0.380542781474414,-1.20872972038428,1.55669935465959,0,0
1.06253074381933,0.527730796633807,-0.827641681375952,-1.74596975327526,-0.907917008118272,0,0
0.0239438409355031,-0.230081588720259,-1.51703470622739,1.73388332513883,1.89212639898533,0,0
0.151372224504447,1.10111716779884,-1.46755610576698,-0.159817067673429,1.48095745239504,0,0
-1.69766310795705,0.958712625978163,-1.82582246250737,0.129278341686005,1.50519391722444,0,0
1.00081252704837,0.04643090376139,-1.61127206553151,-1.46870328835917,1.23401888146808,0,0
-0.583914141690629,0.56766824133804,-1.16325078390146,0.260338843336871,1.67823097765836,0,0
-0.105433004363598,-0.770229863189185,-0.34709544974174,1.08655816757643,0.91111048001845,0,0
0.83098707929496,1.1172408666625,0.391848455163151,1.32508339521522,0.296049047714994,0,0
0.884329548028494,-0.59254579823462,1.40591381082002,1.1394385909031,0.796177035595159,0,0
1.40774690678661,-1.0832746510034,0.322852405023958,-0.920121948410398,1.62985741631561,0,0
-0.706819031272041,0.57754796051472,1.06577761573363,1.72179140465462,-1.16574474279963,0,0
-1.41887624124421,0.542991535828526,1.0436757046005,1.85747883736868,-0.778486754797942,0,0
-1.10074079447455,0.864816723472234,0.162264349295796,0.632751534540388,1.20229277812206,0,0
-0.860763753651598,-1.09765733954178,0.154123112049342,0.507915654775346,-0.0943790367131254,0,0
-0.807170213233181,-0.758415570914131,0.781992766870532,1.03395846169305,1.24830249711953,0,0
-1.75789319918307,1.219447908328,1.36817191133401,-0.0241585905468375,-1.24149821088027,0,0
1.5048545311208,1.44997244346986,-1.05151087953794,-1.38185846765097,1.65814305751066,0,0
1.22753920973155,-0.807933081067537,1.01328880743767,-0.681177477006956,0.894674903815288,0,0
-0.432983570909925,0.0433324246004588,-0.426062961106587,0.315606217900301,-1.6974639707096,0,0
0.0148182422727491,0.662420887533928,0.288824557343357,1.71312651400405,-0.782077421101951,0,0
-0.593825418438645,1.09390669401952,-0.215485199580785,1.85259916676251,0.186170352557226,0,0
1.03057287063052,-0.599197693706561,1.45737028752657,1.23758697174663,0.598513368241999,0,0
1.01656243676992,1.57836804498299,0.428981519769665,1.75854230462161,1.12116820055589,0,0
-0.756909425775869,-1.05871356117816,-0.602069475105596,-0.192308360880366,0.714577923389516,0,0
-0.395160027516195,-1.24084655849317,1.72521977054061,1.25245590052338,1.43820862292479,0,0
0.310838504292767,1.65871065080822,0.300722788190116,0.993889727599109,0.74899146067172,0,0
1.77803393443979,1.05787989128014,-1.58822679079363,-1.30428535425818,-0.588544606960389,0,0
1.21044027730825,-1.2295899762537,0.284068369203581,1.35902843857742,1.32251789113183,0,0
0.820324668883604,-0.601870539255281,-1.78022463968365,0.218194618957242,-0.524643348769792,0,0
-0.324166604678436,-0.976601398792213,-0.766899917505169,1.19997304613426,-0.17572308726137,0,0
1.65039471051953,0.614502840766623,-0.513602821434801,0.65388747461314,-0.00253612208467409,0,0
1.0894398858009,1.71004211204761,0.253627380909727,-1.51453003202407,-1.01110757292512,0,0
0.741487197134769,1.498523433271,-0.102721188391305,-0.421718395747749,0.228468334942757,0,0
0.879728074027352,0.0169990802187089,-0.147628508056445,-1.59942297053531,-0.570216055713326,0,0
-1.63649443855574,-0.492566636963477,0.128103638113987,-1.1752517803609,-1.66260297703268,0,0
-1.58385524399883,1.67062170752793,0.448816303388881,-0.483012627278884,1.81579238751961,0,0
1.42919675791143,1.17461008753069,1.72567408340408,-1.36232978333843,-1.04795071075242,0,0
0.442840313550799,0.526779640033347,-1.72864720101871,1.30148809400527,0.479724141975542,0,0
0.780036224276583,-1.60095053757831,1.53071218923832,0.872693713445823,-0.20190232816775,0,0
-1.76083048028753,1.22243155706121,1.8141361639014,-0.00627457052034502,-0.681135663813192,0,0
-1.24362659430756,1.71899542757038,1.27032544608683,0.967304360790838,0.457745098400093,0,0
-0.385407776572176,0.926206205408019,1.80472280442777,1.16567684911793,1.88727353716348,0,0
0.774844371764467,-0.165451483482787,-1.56951781912004,1.408131653487,-0.611095692245039,0,0
-0.743747858371141,-1.1955185766649,-1.46082934282385,-0.224956304687681,0.0553035357563328,0,0
1.21615749551071,-1.35903103884971,0.697555589765092,-1.77745944480255,1.56628423386624,0,0
1.11642509658666,0.1768460800642,0.967658953290456,0.302226932869251,-1.7902926043603,0,0
-1.13234916911076,0.0530827585727977,0.115885122696156,-0.436058779522236,-0.504907341623213,0,0
0.421068814474125,1.4818813524252,0.171904022225884,1.0195371086767,1.80689353253606,0,0
-1.43222799192147,0.352621600591164,-0.0618982033954135,0.306301206426363,1.02912314809973,0,0
-0.798015631092178,-0.248453339838108,1.75739834065544,0.525373822709286,-0.177257972872957,0,0
1.01126263804893,1.02151387296174,-1.13887204995294,1.80954138923737,1.81866302464795,0,0
-0.216275352873138,0.165883384533305,-1.58782722745918,-1.46943168883808,0.828453884875927,0,0
-0.988655677663891,1.37415839179962,-1.69305304359531,0.563342985411339,1.80243804154854,0,0
0.269301719596032,-1.33793463134607,-1.46428386160595,0.688701376601714,-0.839128223925384,0,0
1.01248379074676,-0.355376691599323,0.737085241347441,0.929813485087193,-1.68699391655111,0,0
-1.22674342916827,0.086252100848908,1.16940951631513,0.59329281966904,-0.794859273622009,0,0
1.25126420008074,-1.23074599417286,1.06401695002695,0.507976986547098,1.13794078315579,0,0
-0.894317789524736,-0.142536823347617,-1.54855013231337,0.4897731058327,0.108071024256995,0,0
1.08992065465839,-0.820188531654553,-1.50230854042897,-1.19167200473645,1.75168273890434,0,0
-1.40063228165457,-0.475599346398091,1.26162459225179,-1.09992147345295,0.616714973035675,0,0
0.290722229360089,0.853601418450498,0.543489206870357,-1.00276764203364,-0.635796690360266,0,0
-1.56043540813954,1.71532947645757,0.596124297652708,-1.15503284455594,0.596115525321493,0,0
-1.45893466833623,-1.14771863773369,0.0432631401150421,-1.52306223369505,-0.261049007271441,0,0
-0.709258569543467,-1.6789146250525,0.981134835176503,1.29122326236896,-0.606848449856276,0,0
0.512099081513723,-0.280718478264224,1.14627673891901,-0.391684802220348,1.71470912736054,0,0
-0.0189724749044807,0.133150722827962,-0.771687694851563,-0.416184811167125,1.44303614605804,0,0
0.205698004224782,0.167033211039222,-0.288494392282077,1.18537190595656,-0.276846607596385,0,0
-1.57464626621844,-0.96826504247834,-1.19661563260923,-1.62530967913707,-1.31140852204228,0,0
-0.555332557995838,0.822831222122062,-0.404496846104438,-0.845458352625547,-1.6774146429701,0,0
0.652639299331384,1.71295241426188,-0.553598710007008,0.837044962563815,-1.44826274847909,0,0
-0.227584811532133,1.66949860939279,1.52922884806724,0.818315053890087,-1.12039378943396,0,0
-0.880632246248463,0.874561807153251,-1.71419923964662,-0.9788145483162,-1.32318117722234,0,0
-1.2593275258467,-0.46602039826648,1.36116662171433,-0.642199022823609,1.25715688705131,0,0
0.445100574372775,0.64987217200565,1.51600288815711,-1.16737387466882,0.614227858578853,0,0
0.292990683939753,-1.1871830920112,-1.70396362010825,1.17669313493929,-1.62822467035913,0,0
0.210583125561792,-1.08426115177216,1.11698808784552,-0.67686331600136,-0.733609101660969,0,0
-1.69673431690916,1.54335803002688,1.69876622991471,0.0180974660678387,1.77223432825034,0,0
-0.5149263984055,-0.902540791099404,-1.3070460771511,-1.79193112385094,-0.307132600062948,0,0
-0.430011040463443,1.67084649589617,0.408863546834741,-1.00302012080189,-1.68384178036364,0,0
-1.69120554679127,-0.203386319004732,1.43581368194573,-0.410686730323092,-1.5228980636467,0,0
0.639642699080913,0.839879898132599,0.460518436730865,1.2403584793497,1.33282040248104,0,0
-1.58670808068036,1.30098924765647,0.133257093881184,-0.848536770268382,1.5653470201835,0,0
-1.62895933401863,-1.17192246039748,0.0795913583285768,-0.86595246157652,1.24244552443044,0,0
-1.76415373643154,0.691067414719863,-1.85511760548942,-0.482711522311116,1.78549118553652,0,0
-1.04308622352751,1.07901779794025,1.70639592926166,-0.961577898475825,0.131421872898362,0,0
1.48873890384472,-0.636605853344728,0.906516363142354,-0.507985694647355,-1.19818914364437,0,0
-0.561838398263495,-0.90988526335937,-1.87502945815628,-1.38494560249552,0.868812056396728,0,0
-0.497064149297347,-0.896802661479465,1.59856512667799,0.65699981390113,1.21716356883347,0,0
1.31980574062015,-1.17898131613186,1.06149415475507,0.721424911935455,-1.5646119263578,0,0
1.70436896201791,0.952478498846584,-1.16366779130862,0.266703788185932,-0.0349401935914493,0,0
1.72825994561808,-0.296238641824533,0.270015361511308,-0.903199219001716,0.906651107203022,0,0
-1.52344930148532,0.952918466143768,1.80921892709309,-0.0265095714434152,0.285036892874483,0,0
-0.129697533051216,-1.59440164286027,1.1684921959127,1.15312115693176,-1.26891239834334,0,0
1.55111406443995,-0.880672425588034,-1.36574109790799,0.440573292641278,-0.579739829835934,0,0
-1.31750664911474,-0.886527962496973,1.32697530371132,1.30495345161745,-0.900075212344778,0,0
1.2940210446406,0.155208861211915,1.44149127985179,-1.63587234253875,-0.0624686393410361,0,0
0.0792355205332204,0.931518090660659,-1.62929653780246,-0.142991693578214,0.56682603414884,0,0
-0.980033712296705,-1.16644563315149,0.236168164171754,1.68693053617987,-1.26903454985503,0,0
-0.253573298661976,1.0264344895293,-0.948283818160909,0.299471889831849,0.553997720508528,0,0
0.947726132012658,0.535419780507203,-0.883026047657642,-0.0514567436206931,-0.0745638872022928,0,0
0.343692916557769,0.0863121268078242,-0.994107505375432,-0.250778429247041,-0.0710443465962826,0,0
0.794004278674309,1.77658735888416,0.851003214037324,-1.52692726301349,-0.803323777100793,0,0
-0.766085030386201,-1.2544478506976,-0.765299680287382,1.92835136617364,0.266448042916671,0,0
-0.201467751980945,0.0125413465470513,0.517804729835089,-1.12265214686649,-1.62211822412891,0,0
0.908225679630975,1.73554796375741,-1.15558633104192,0.511486828488762,-0.0651837004408126,0,0
1.56284840722548,-1.3752438918616,1.72868314816341,1.20747989992739,-0.723005263639078,0,0
-1.52810369788454,1.44379437365976,0.00654251147941558,-1.41129701513427,1.83425418421687,0,0
-0.386911204305794,-0.198034018029399,1.44958873536816,-0.611636755214818,-0.348972792022046,0,0
-1.32669750335759,-0.622313403235462,-0.981108067385505,-0.518149770432985,0.454369962842913,0,0
1.72269969935773,-0.790425945688252,0.077842386569566,0.0381122562595615,-1.22754465478197,0,0
-1.20650431961361,-1.77084448998428,-1.34169615871861,-0.0563858244948452,1.18664555004013,0,0
-1.36871303057936,-0.297557001157113,0.667685391716722,-1.52992967747215,0.603639708079364,0,0
1.03248797837779,0.77751490309,-1.18124426195607,0.0713434327545881,1.88508058279313,0,0
1.45966322121158,-0.437208347980417,1.05686421486689,1.57241044639647,0.833010805032641,0,0
0.36534049151465,-1.47222920284123,1.61906395940617,-1.21328972392123,-1.68523648943989,0,0
-0.708595142956927,-0.0453029519885597,-1.22832865540177,0.10851533300892,-0.385926394730288,0,0
-0.974059212438656,-1.27441747605238,-1.53239737873067,1.42945452629726,-0.641615741250133,0,0
0.503478083847506,1.43790340109632,-1.19995435412231,1.75612197858166,-1.28139714307405,0,0
-0.784238078640919,-1.45704891220521,1.01876940536464,1.56359991262955,0.502694240554546,0,0
-0.0948547121932063,1.41805712370382,-1.78684744349284,0.562240025221041,1.84597321344139,0,0
1.52251589635269,-0.501152659115022,-1.85580723310026,-0.542801688938771,0.431715311370138,0,0
-0.182246352679867,0.461362267250374,0.714550811367099,1.0248182258271,-1.65873007277403,0,0
-1.15291897628978,-1.61585560553748,-1.51355253125471,-1.47473162624818,-0.213809787132162,0,0
-0.118226032864945,1.01481092310807,-0.640438944281863,-0.471857797693034,-1.42268201644956,0,0
1.32294867319659,0.159971162605911,0.412562617914059,-1.35657219589109,-0.323242514191892,0,0
1.15633538534481,0.911867003309668,1.20137366756753,-1.48422295122869,-1.27785697555162,0,0
1.60525045089881,1.15223879188681,-1.04710876881139,1.33473910246125,1.73138785184396,0,0
0.0524408367206704,-0.486989859350656,0.0185515877125962,0.552307303707154,1.84659160421086,0,0
-1.40695272710105,-0.513659882263576,-0.276906042796762,0.387418615421283,1.00509176617451,0,0
1.48697316407893,-0.557719677315691,-0.882827864646787,1.26259219289953,-1.06509467852674,0,0
1.76211011800916,-0.947543703825771,-0.582711669570855,0.293026690909053,-0.671196127011257,0,0
0.169390688912662,1.01752209205623,-0.18628378016266,-1.65946983373303,-0.825870656634139,0,0
-0.306962616635789,1.02298544711228,-1.83562017441064,0.511444914403741,0.143179195120816,0,0
0.255406478022431,-0.161396998105743,1.68960299132616,0.659391398031887,0.603615773642457,0,0
1.56674674636557,1.13852442189305,0.891998256324849,0.963849301599652,0.0111991464160821,0,0
-0.0688993237734061,-0.828201336012656,-1.04120369960647,1.73451531136087,0.786455043117903,0,0
-0.190417409438251,0.0456932996685542,-1.07113248465403,1.64634897333928,-0.661266084666625,0,0
-0.581865950867581,-0.548480262423503,-1.79333299998192,0.739881874078075,-0.541412036409753,0,0
-1.56193934475039,-1.41821877579581,-0.998021423536463,-0.643036848386321,0.828548186854998,0,0
0.302570047597618,0.458693264969116,-1.05661788437048,-0.940569064710511,-1.76226006552385,0,0
-1.16621577156269,-0.612737829080994,1.31437186171995,-1.49314733365591,0.656755044780294,0,0
1.22437930317957,-0.231415117820021,1.30863677211798,-0.626202624521646,1.75151644013599,0,0
-0.776003443928865,0.379521498674419,1.29278698150608,0.451438177370723,0.495639050719713,0,0
1.05422615183523,0.480201551812583,-0.684200121574349,-0.479150241466033,1.68974815358249,0,0
0.828423933909231,-1.57167053114776,-0.847982362213088,1.0062344294898,-1.83709762707729,0,0
1.22706667884566,0.5909928079301,-1.69783467039254,0.0693407971690138,1.86949328316541,0,0
-0.0110937364163372,0.531682254997018,-1.73436780847039,0.514969108548641,1.25966330384051,0,0
1.65004746270591,1.64891112521482,1.57132666097604,-1.71834005959701,0.0506342518272203,0,0
-1.50869081725688,0.314546632777752,0.992223842760174,1.80315686709698,1.29938799851639,0,0
0.507225070384908,-1.6194500745862,-0.856983115470441,-1.44817866963829,1.40040937617528,0,0
1.25327281193416,1.80476126074107,-0.206314413735952,1.74990731410374,-0.963091378753056,0,0
0.229207476723235,0.85339137799641,0.299942229560981,0.161275204282363,-1.44943798982607,0,0
0.308014495923642,1.66604571354318,0.751480446625098,0.546171790897462,-0.71356604490327,0,0
1.5831668515751,0.640525719954563,-1.1051428152996,-1.74509773046601,1.28105197514456,0,0
-0.693310684053911,0.412183684663868,-1.42911828393353,1.28323817739542,0.97712445062655,0,0
-0.0840093545767421,0.346207128748089,0.262049320673094,1.28833121666716,-1.33965718694423,0,0
1.18794333285784,-0.16262041339961,-1.75419445505464,-0.391905303379726,1.47787322280742,0,0
-1.22261479721893,-1.44657735525226,-0.860824157310958,-1.12403173757589,-0.57659121390784,0,0
1.55474989383655,0.908424508085552,-0.858549392206476,0.592424574168514,1.39343920309921,0,0
-1.117698871348,1.70484266079253,1.00147495489872,0.309930822457879,1.28708340159231,0,0
-0.734798129348821,1.04558256288543,-1.16834920958217,1.81095958332667,-1.20631976614943,0,0
-0.865337487169701,1.02646551521016,0.612530323397478,1.7575528703938,0.271431959766186,0,0
-1.38791860463269,-0.996600499645037,-1.81346964345128,-0.0806331043645258,1.32107409190303,0,0
-1.51232505161533,-1.0067939766716,-1.73883490169019,1.09278570595275,0.905259417618084,0,0
-1.64593641203429,-0.250741060677699,1.57905628568341,0.919200777359939,0.0497236086174332,0,0
1.5192765665779,0.0804559732141349,-1.41267572057392,-0.313308988485624,-0.270674766485827,0,0
0.847397538361121,1.76607685168189,0.804068395936629,-1.16422862194829,-0.95003412656383,0,0
-0.79402158966314,1.58879227307555,-1.63067230212497,-1.53152269353728,1.44484290670209,0,0
-0.524453281804516,-0.15886871006983,-0.285844817176029,0.399292008435711,-0.862185350214603,0,0
1.32756045905262,-1.15579692926855,-1.34059363043644,0.885276544517996,-0.738368586874084,0,0
0.976878625910219,-0.152875774443173,1.33315421523864,1.5623803259613,0.95410708549615,0,0
1.76832004783384,-0.521722527117082,0.463035089270977,0.779466526567487,-0.115363835952795,0,0
1.71902408827482,1.76077704176046,-1.47574582560103,1.22925217130461,-1.57619307977855,0,0
-0.553695957090147,-1.04903934626485,-1.32694821367011,-1.40989028030592,1.41201853233566,0,0
1.41668798656441,1.63317287295617,1.19831065412741,-0.844722254495578,-0.695009726484321,0,0
0.524707701247808,-0.611735265707517,-1.29567567825155,-0.0517996911566705,1.81296520690319,0,0
-0.730377112391241,-1.25089785664811,1.78367281787057,-0.234264429759429,1.65916582373897,0,0
-0.77161984696669,0.0198938136843155,-0.640920586742699,0.619114454948745,1.00234697153362,0,0
-1.58638046134614,-1.32676512787346,-0.24226027729744,0.34440259412088,0.39472424123089,0,0
1.79270718840537,0.946597943850536,0.639520687706915,-1.40292556581451,-1.76764463358865,0,0
1.65785935057582,-0.354460230292823,-0.0427883958899157,-0.920209934149281,-0.547516208172469,0,0
-1.28123888107171,1.74409067820585,1.02138790286886,0.739898797397934,-0.462831193358654,0,0
1.64350100569275,1.81292123081575,0.840972753227982,1.85649588151749,-1.12681952432676,0,0
1.37154390379938,1.30628343710632,0.526933527606674,1.47390801459576,-1.32406272423217,0,0
-0.950324133806857,-1.10595908865952,0.129853735577237,1.21658936001577,1.3057915709208,0,0
1.1101363258282,1.57754783139355,-0.620423954175663,-1.03689927275947,-1.80412918384199,0,0
1.53854394919374,1.66237842486825,-0.00134293640521143,0.348512688007301,-0.922213318064879,0,0
1.16880738989458,-0.897637481518294,0.0303351270167842,-0.864249589582402,-1.05976403582774,0,0
1.27157036297031,0.0109447243156923,0.365643906243697,-1.76796197722558,1.67523741422859,0,0
1.25167057609202,-1.01048852823389,-0.697175665275757,-0.0427639989160001,0.773322581169514,0,0
1.03937582027145,-0.776347779129109,-1.64714295510602,0.0196434354084217,0.678187608579633,0,0
0.831783862583067,-1.60375202373536,-1.28017711778553,-0.201875235523798,-0.858574106895888,0,0
-0.756350182209352,-0.205613629304533,0.497322185943023,-1.16642817820474,0.162655474362193,0,0
0.826107395436327,1.37546920013239,-0.622535432232111,0.0341994894688226,0.935377724573979,0,0
0.17604400847646,-0.11982211900726,1.03868419042156,-1.30512880348439,1.29932448501814,0,0
-1.11769521911106,0.405176871023336,1.63129066050051,1.34283059573012,0.222256738801659,0,0
-0.51873469130197,-0.469477911627874,0.114404504582785,-1.63169234707327,0.198357017728413,0,0
0.63230116727239,1.78134720624557,-0.104070575100896,-0.603122237383951,-1.1266310017872,0,0
1.15656230121136,-1.00507894588562,0.234681703861844,-0.17633612479513,-1.43910232360433,0,0
-0.515829397719891,1.37035528339102,1.54052698995733,1.14234660404151,-0.81250836490977,0,0
-0.296493587915508,0.523806544402636,-0.144791508406138,0.501171690879998,0.373386652645998,0,0
1.79091616661754,0.470171852871603,1.04934460435668,1.29931742269165,-0.746990711476153,0,0
1.32723088930042,-1.59700407707228,-0.260997621755735,-0.185072869782592,-0.432411045829995,0,0
0.967872866167563,-0.371809495223125,-1.41906397226562,0.18233355995166,-0.930633253186589,0,0
0.0309187734137066,0.752051237530266,1.32242159032981,0.871854958164549,0.545786897197643,0,0
1.08129348372737,0.150088860638291,1.81383072976658,0.816466837929205,-1.14719109631095,0,0
-1.33083370923546,-1.31980433348533,0.791128120826993,-0.665893667863267,0.325909702501811,0,0
-1.73660435514656,0.789867964369018,0.176745738698481,-0.804538760338064,-0.84295282770419,0,0
1.28925345976276,-1.13564767499707,-1.03187916219288,1.6650353509503,-1.41440788274915,0,0
-1.45370579709092,1.26115219465528,1.58014076969099,1.30798869403733,1.58206257825865,0,0
0.463302578285829,-0.696487685919179,-1.60239449176567,-1.10751139489588,-1.50306853543907,0,0
-1.19504794392611,-0.0966745756694081,0.00482260912146857,0.467413425011487,-1.19199767102523,0,0
-0.865663327102047,1.12736356725465,-1.35985571462968,1.47921511589729,1.18468173732741,0,0
-0.785844946100109,-1.74165662879242,1.40034756382497,-1.48231163214671,-1.39601395675752,0,0
-1.00332845695546,0.272724250473696,0.788792072592184,-0.862384827073162,1.35810777460243,0,0
-0.762782241951915,1.80997099487553,-1.22768396388901,-0.345190466554532,0.0530552745306724,0,0
-1.1745873968603,-0.573795884676822,1.09799419400132,0.901165537650032,-0.609329846627468,0,0
0.867765025128477,1.50480502818646,-0.713138995668014,0.377196068536397,1.11022059664395,0,0
-0.0279508378647862,1.33042173786248,-0.297100799010278,-1.46076725955817,1.88092190018468,0,0
-0.328540254342028,1.42222491897407,-1.361367319142,1.68205601740067,1.76094861835306,0,0
1.38750722328517,-0.163260362751534,-0.132209599851342,1.68043673635009,-1.18444530080384,0,0
-0.413020407126183,-1.09065637169996,1.33282284126478,1.19664465193945,1.06570228661038,0,0
0.948655270932364,0.118860384525128,1.51663794169592,-0.479774045990299,0.826916417507346,0,0
1.37939493100236,-0.263516709417332,0.0488701087660763,0.129912455097136,-0.743444344760348,0,0
-0.596308269670688,1.66745630705936,0.0194449756081546,0.128137198495121,0.254121213466703,0,0
-1.72136371224182,-0.870164979785064,-1.06745438329056,-1.68934034450772,-1.85020462514507,0,0
1.01441419567737,-1.72754268943519,0.33830122256531,1.15969748454661,-1.32855370846893,0,0
-0.0971464266335779,1.4712897765911,0.14120492280521,1.19574432242698,1.51284206108766,0,0
-1.60362855903426,-0.726432434461638,0.0435426535199931,1.36720353936081,0.0124228642121087,0,0
1.10404798512761,0.600408617532423,-0.0229505652255824,-0.00401857441654958,1.79188276752256,0,0
0.902828524352915,-0.0621591571307312,-1.55563315632749,-0.823300193971574,1.23714473083442,0,0
1.29288886787575,-1.71016669105155,-0.115664497517075,-0.133096909116852,0.0242550889042359,0,0
1.49734053164128,-0.458299435730984,0.46211270233087,-1.10887029544258,1.08599187708554,0,0
-0.284671322823138,-1.27556711450334,-1.06076416404246,-1.62398308936293,1.0276380696495,0,0
1.25478252138182,1.76997410193078,-1.75278046542953,-0.0439735732305056,-1.22304757115525,0,0
-0.593410602573316,-0.124925710514541,-0.195650567966385,-0.594078092204913,0.633930529630896,0,0
-1.26267787094404,0.302052489614404,0.747160074534149,0.193261016659044,0.0991974466792255,0,0
-0.251526907262196,0.885636742697079,-0.411480553646002,-0.447882650632682,-0.263001395993995,0,0
-0.745767484496875,1.62391957503325,-1.09881102167106,0.235100570696159,1.56640390517531,0,0
-0.590110194182878,-0.590677616162764,1.37714704873973,1.63378396652437,-0.603832752828571,0,0
-0.389325777560668,-1.01588267228605,1.3321629440588,0.883191009608784,-1.76550249491952,0,0
-0.581672088662922,-1.40087034271224,0.560851204802239,0.834032223519478,-0.41118937191827,0,0
-1.39332784282527,0.939000252191734,1.76068951245619,0.0988549047811102,1.18025187130673,0,0
-1.46904340947234,-1.56685918298585,-1.70140459817995,0.0896874236260999,1.36746410484371,0,0
1.45676880342048,-0.659116197846294,1.5927804122808,1.67240643443581,1.31818391606578,0,0
-0.271703645152493,-1.03628695958556,0.945956973777727,0.614771727337364,0.798350036284476,0,0
-1.67327324364098,1.28651759387192,-0.936089791153279,1.61064442364476,-0.214364187272977,0,0
0.339122081971449,-0.634266294561051,-0.955687135432089,0.548000870878081,-1.06951154471372,0,0
-0.206121668700812,-0.671168764233028,0.00393810438737305,-1.44315270964798,1.76799116204352,0,0
-0.749596544589832,-0.410442701659046,-0.854161876548084,-0.853713071680761,-0.719836454151539,0,0
-0.253207459310608,0.105518931762568,0.648325863750263,0.55757105273801,-0.0972339276626654,0,0
-1.30821317685792,-0.0580818078277316,1.22899573957262,-0.358813643975563,0.332254250811106,0,0
-0.103961237970394,1.16780638595885,-0.6767348940444,1.6092056283527,0.205307415719038,0,0
-1.59951121831993,0.137394774386547,-1.10299178385276,1.06659670188994,1.31471672673297,0,0
-0.0514852511872672,-0.703688596849396,1.36983987755493,-1.23971686850356,0.332449087230432,0,0
-0.53325707901802,-0.967650001938343,-1.4714896394981,1.45566307276515,1.35839435050414,0,0
1.36166978259746,0.158200841118915,0.351513419525073,-0.858307154723147,-1.00341530456741,0,0
1.64679777769653,-1.20994694138243,1.62963876509736,0.228230914258653,1.00106607863223,0,0
-0.61106172602521,1.66937315131826,-0.220173088047915,0.8126216667364,0.487636314045886,0,0
-0.751179675845855,-1.36359463391319,-1.34839820046702,-1.02310776394942,0.471575677419783,0,0
1.70793310395988,0.478072193583842,-0.128682427978649,0.686623444278525,-1.20050856996412,0,0
-0.844618156843355,-1.63064467916117,0.739179407358214,-0.574822679737761,1.4264497695077,0,0
1.10520553985037,1.56588563916017,0.740920320256166,-0.611136157587401,0.623613517894747,0,0
1.78929668651097,1.74173691364846,0.163268271619351,-0.882246189281848,-0.081580751646861,0,0
1.29065303983479,0.729998140205309,0.641533957623067,1.25288772601408,-0.343289099088174,0,0
-1.69383264553191,1.46711476322915,-0.683079018303631,0.155676105068616,-1.50652438920404,0,0
-1.64447095738724,-1.01540553448496,-1.42742726857087,-1.04280743187814,1.16657388296757,0,0
0.210550426445511,-0.558128425794485,0.672328321502194,-0.949447106859741,-1.22342239254405,0,0
-0.996939542494298,-1.25916499348714,0.685645136862505,1.3127686117725,1.1745269473022,0,0
0.891837493537377,-0.308009202849265,0.27418935122699,1.54873927108147,0.612811674257085,0,0
0.181110819007318,0.348550024236754,1.84311169634516,-0.0790436536741415,1.02207502504768,0,0
-0.651392422458682,1.64399923456706,0.422076609787658,0.49133720555739,-1.45860093167314,0,0
-1.07386384106357,1.65162662366264,1.56850992400204,-1.06198821306289,-1.48829022573198,0,0
1.37524300248641,-0.20992853438313,0.793879773681659,0.23445864189288,1.5676014175688,0,0
-1.20581373233039,0.299426915323659,-0.303999727819914,-1.74886710953646,1.35511056834768,0,0
1.04555355818864,0.294654297166513,-0.957873345136409,0.961128521220498,-0.10635782973707,0,0
1.51865573134738,0.534662917722337,-0.439616163933976,1.43231229015337,1.67605625492225,0,0
0.0836852239849588,0.784835782075701,1.59213525259321,-0.641807663638554,1.44000193374426,0,0
-1.71101052483557,1.38060701171365,0.406107243501296,-1.63513407622835,-1.46118632361209,0,0
-1.34851844444576,1.65733230956563,-0.0307268640975383,-1.53547142194664,-1.82468181324471,0,0
-0.994627949307036,-0.289247596846949,-1.32833462354135,-1.15071757155112,1.50406646946096,0,0
0.461775587867838,0.131029140079061,-1.59096150683737,1.56562353927172,-1.67134196181404,0,0
0.783234023829522,-0.926795938368044,-1.6820736106378,-0.70780694090734,0.823615581221952,0,0
-0.443273576619372,1.08537537553254,1.38289669171711,-1.28364179610098,1.01536428046655,0,0
-0.243295707888582,1.53686254715439,0.11087555555664,0.398469827611796,0.0192473347948321,0,0
-1.11101448024084,1.0107025955615,-1.0276274780383,0.778696050654646,-0.638892507650685,0,0
-1.17243081184956,0.449336103103059,1.7856780028677,1.33352259712103,-0.869112944873792,0,0
0.222923753860085,-0.924771782491651,0.529965035225678,-1.35512661086262,1.41623580918412,0,0
1.62703138255726,-1.52893131989822,-0.771363378244166,0.55530916783522,1.55718282258097,0,0
0.791563041920837,-0.667568290978936,-1.71804966409299,-0.362923327948547,0.768020773780819,0,0
0.405500116769735,-0.993239373771278,-0.0158741008707337,-0.693977465391448,-1.43436808252919,0,0
