"V1","V2","",""
-0.443508125708952,0.855198970480844,0,0
0.492866702210367,-1.49941842742325,0,0
-0.386683971649411,-0.176902891515029,0,0
0.705000111897469,1.25192291238376,0,0
0.704218614417861,1.18818276626264,0,0
0.213996604871955,1.16105029326434,0,0
-0.242563387394198,-0.403960489495542,0,0
-0.158392964087643,1.34959558197098,0,0
-0.69148806331957,0.823230079278769,0,0
0.299470515065837,-0.489748583887118,0,0
1.50947982460418,-0.968992843321656,0,0
-1.28858794418796,-0.172287054169088,0,0
-0.29568740357704,0.306822252569766,0,0
-1.03959462675475,1.05776734003437,0,0
-0.245748750949728,1.01725897879892,0,0
-1.32471918080144,-0.684876665450921,6,0
-0.131510276243204,0.754034622536488,0,0
1.62823986668783,1.3929628050621,0,0
0.968659857274507,0.412447044108264,0,0
1.59162347129486,1.61880058703925,0,0
-0.0929447637840909,-0.822051007075063,0,0
0.391434430827397,0.907344351509686,0,0
-0.0407887053865461,-0.598585768889126,0,0
-1.41176142578045,1.75938482019484,0,0
-0.905475777403626,-0.0879756072413892,0,0
0.00850162042018014,-0.447085383279635,0,0
-0.449412667265881,0.54903226867096,0,0
1.59811616841311,1.60779205126917,0,0
0.101330808597274,0.878062005320661,0,0
-0.652487548090725,-1.73792217015309,0,0
-0.795271240363072,-1.2674948627644,7,0
1.06183562671197,0.389895654748753,0,0
0.751775103929239,-1.71818606143094,0,0
-1.20686693457769,-0.0613787551091433,0,0
-1.5733872983398,1.08126378074568,0,0
0.9421712889721,-1.61836474868041,0,0
0.452740851552706,1.68842637864819,0,0
-1.19028797072689,0.116290951185279,0,0
-1.58156352046187,1.61011620760779,0,0
-1.41094889316141,0.960024153801892,8,0
-0.417160789140743,1.41432540640281,0,0
-1.19125684917183,0.314114406142568,0,0
-0.719880760251809,1.49934014388264,5,0
-1.10780450389658,0.367705131089815,0,0
-0.871060769151702,-0.298337513877362,0,0
-1.14781197214977,-1.53854333989312,0,0
-0.0687632191945453,-0.262029494554274,0,0
1.00059662966798,0.487449137722999,0,0
-1.70702994519022,-1.70388075753311,0,0
0.113447431063078,1.15596486448808,0,0
1.39996029821601,1.60035818376172,0,0
-0.448695940101068,-0.419112707682437,0,0
-1.63351453480558,-0.614368107079248,0,0
-1.30307758511631,-1.83975305125822,0,0
-0.636643589680572,-0.312399002003958,0,0
-1.24402560952888,0.204377869435891,0,0
-1.32640218819939,0.283147567413819,0,0
-1.00176483165651,-1.81086917918362,0,0
-0.983269845271581,1.64427703632997,0,0
-1.32936014458146,-1.06284103260009,0,0
1.76893806801831,-1.54633174910867,0,0
-0.61652049945648,-1.11252198722528,7,0
0.675169261453037,1.40784279254081,0,0
-1.44688354391024,-0.757394222800547,6,0
-1.37496641223513,0.992092412963385,8,0
-1.62447443271264,-0.885946405255773,0,0
1.5782997783406,1.13362674101777,0,0
0.646996815156566,-1.6627310139375,0,0
-1.46259557052135,-0.488888939901025,0,0
-0.0130675910525174,1.31852740636969,0,0
-0.440848910227398,0.246863622726035,0,0
1.80369044414594,0.557052452428349,0,0
-1.16560081683439,0.381816906039943,0,0
1.156206967302,-1.3433432108867,0,0
-1.55884932150761,0.864399791912904,0,0
-0.348888302900803,1.22337506119473,0,0
-1.29390791948336,0.367024158363526,0,0
-1.10379444143822,-0.340804012674926,0,0
1.25794663718023,1.78072055825861,0,0
0.81537572956081,0.82352067173173,0,0
-0.834463210370081,-1.0009628776234,0,0
-0.00430083492768319,0.753462220808577,0,0
-1.50539556407472,-0.336166463389429,0,0
-0.518592879785919,-0.903358056869349,0,0
1.72391243282148,-1.08552265795656,0,0
0.468427035205325,-0.532954358709923,0,0
0.613854459755143,-0.840637832955372,0,0
-0.669452410035406,-1.05356957195466,0,0
-0.329791995097455,1.12681570462323,0,0
1.82183295450321,-0.842040572723178,0,0
1.30798694760236,-0.845056376513544,11,0
1.66683921784348,-1.6763841546979,0,0
1.15208834167728,0.20118877434304,0,0
1.04230735983117,1.08948496488932,0,0
-0.832035855169622,-0.0934485702770377,0,0
0.969307355077154,-0.285653100975055,0,0
1.78624227577199,-0.737886574935103,0,0
-0.738274156724663,-1.63887769924707,0,0
-0.352892215183064,-0.035567574071118,0,0
1.15145578401681,1.68597655349564,0,0
-1.52712446968938,-0.951849266401414,0,0
-0.482831689798381,-1.04554613970794,0,0
-0.195302244646417,-0.22476665928728,0,0
-1.2371648988727,1.54394341846958,0,0
0.31350639128411,-0.927149911914901,0,0
1.72738693271858,1.51714566765653,0,0
1.79786159863054,-1.23824094976715,0,0
-1.16523155340554,-0.366739309997598,0,0
0.167456550754931,-0.384297659981967,0,0
-0.407730687987991,0.595686793459854,0,0
0.655932286190754,0.965763962372745,0,0
-0.826876619410352,-1.41266612715419,7,0
-0.0981473842499742,-0.502661014314703,0,0
-1.18218525967071,0.782105215269262,8,0
-0.462814119896911,1.17140600437693,0,0
0.835388312626614,1.65112698070795,0,0
-1.57577466042496,1.17681847266552,0,0
1.05092320074918,-1.46658795461594,0,0
-0.283755512104169,-0.784362735319093,0,0
1.76695048689556,-0.126210543162463,0,0
-0.7773482178093,-1.36382343142381,7,0
1.28174632100176,0.0109409860170379,0,0
-1.50858322376387,0.381028760113201,0,0
1.42233591843622,-1.20230454823577,0,0
-0.0883810912899615,-1.15685045021967,0,0
-1.41068760656177,0.244283294708384,0,0
-0.593690870996866,-1.46975726061067,7,0
1.24360528015406,1.48104589327685,0,0
-0.799339104973128,-0.838156074900569,0,0
0.331108503283552,-1.46010071967572,0,0
1.24111140071856,-1.82377131041355,0,0
-1.54898244839126,-1.54456211954849,0,0
0.752927583968046,1.10690884028053,0,0
0.738516769323999,0.239443199461565,0,0
-0.117421158744712,0.581296812389262,0,0
-0.21593464463124,-1.06471084376326,0,0
0.240514053885394,1.45782738486366,0,0
1.5754910426425,-0.12328921938516,0,0
-0.968380109423158,-1.732581466792,0,0
-0.999914094497454,1.2803597438202,0,0
-0.592805927012293,0.394089969092199,0,0
1.34342970475552,0.603537016985439,9,0
-1.16252556926287,0.720887251206041,8,0
-0.0104340997346629,-0.0444890767077469,0,0
-0.242239182829992,1.41324164707732,0,0
0.248120173860408,-0.718226789630693,0,0
0.583037426707236,-0.185541335725204,0,0
1.75797053909121,1.63866134925942,0,0
-0.962203774715764,1.15371860756697,0,0
-0.930677851565184,1.52171877654522,5,0
1.09571267359638,0.765119685135194,9,0
1.22266857967245,1.3369964069253,0,0
-1.39462755448504,1.11930021979917,0,0
1.70242201708585,0.433095610629195,0,0
-1.27139055925695,0.490537987755618,0,0
-1.28486020349279,-1.28467028826699,0,0
1.56363466138216,0.891202777513961,0,0
0.0395560427982245,-0.220788389043343,0,0
-1.24395488674647,1.48922470275911,0,0
-0.538936756919415,0.305030755469389,0,0
0.596371328376802,0.268356747794494,0,0
-0.672066491981302,-0.947560439881643,0,0
-0.527014535342621,-0.574926718555009,0,0
-1.26948522655705,-1.5525231272525,0,0
0.592933115197482,1.78179804922537,0,0
-1.1338241458793,-1.67905088018812,0,0
1.66986314776188,-0.203236529952698,0,0
1.46384499698541,0.952863956525856,9,0
1.63093672484487,0.0181765626756432,0,0
0.829139865237741,0.186369575427134,0,0
-0.458558874321528,-1.57809573252295,0,0
1.03806314944343,-0.527824229086176,0,0
-1.7676645100893,0.561623668900316,0,0
1.61858815979015,-0.127824646840696,0,0
1.81334819939561,-0.822323932335829,0,0
-0.505759014246489,1.17547831999528,5,0
0.916403157626156,1.87837954802869,0,0
1.08140079040666,0.497970666091707,0,0
0.76415337701586,-1.04853985168457,0,0
-0.0741885714102823,-0.994047913040638,0,0
-0.00556588406295499,-0.485215753832205,0,0
-0.685623488573374,-1.69394923897365,0,0
0.724623154111945,0.332156061276214,0,0
1.19031186684034,-0.02609779041358,0,0
-0.224001472871933,1.33288194265767,0,0
0.067607378652675,1.34079008178452,0,0
0.607996837898422,1.81233446181333,0,0
-1.28653793809903,-1.09377107395072,0,0
-0.552839000027511,-0.163144223965419,0,0
-0.3295224183184,1.43947655734367,0,0
-1.49738836487992,1.05338809215733,0,0
1.59039201732679,0.870042595220086,0,0
1.24713125383458,1.79719817487184,0,0
1.39673216429265,1.13720551487716,0,0
1.60183748315856,0.46021334155348,0,0
-1.54422060581908,-0.679474382484671,0,0
-0.427937035542132,0.612558582134061,0,0
0.151911242452135,-0.286261707233953,0,0
-1.4254505408491,-0.961916472195885,0,0
1.11339405311792,-1.76297213547567,0,0
0.887272096754789,1.47390297462606,0,0
-1.61824481769245,-1.28345244378458,0,0
-0.0510663802278745,0.138861040438439,0,0
1.54646177787702,-0.278465193745975,0,0
-1.65695076002091,1.51969587521513,0,0
-0.736866496987067,0.324324055195367,0,0
0.413887260874203,-0.358736808210122,0,0
-0.84526176897903,1.60024938153557,0,0
-0.266346181141888,-1.42244163825206,0,0
-0.47238382359814,-0.513220635284734,0,0
1.62659354481876,-0.855746999313851,0,0
-1.35739660563087,1.81641587007242,0,0
-1.55306910718596,1.6596312902124,0,0
1.70608474478544,0.475302788356013,0,0
-0.195602395810823,0.9339760216756,0,0
-0.458867504888487,-0.60152206944533,0,0
-1.18785781790908,0.322006047255213,0,0
-1.61080502654853,-0.281172639662847,0,0
0.589108144359103,1.299467120775,0,0
0.298770685611665,1.64769270768631,0,0
1.78912201002612,1.17482829788787,0,0
0.392179110406794,0.741995523735637,0,0
-1.57159285548713,0.406259152635759,0,0
-1.21750340108695,-1.1805515718374,0,0
-0.0757451726640828,-0.782380395337912,0,0
-1.80125400314847,-0.0575037193701324,0,0
-0.199432561375756,0.79290392922687,0,0
-0.857358759756903,-0.212845171968908,0,0
1.61168209243381,0.802203327575992,0,0
0.800503900330229,-0.699401017670675,0,0
-1.21394499557964,-1.19347249510437,0,0
-0.07286571842624,0.734835177813181,0,0
0.707291997759678,0.607556603110993,0,0
1.67266425937993,-1.72798938679514,0,0
0.788502215219922,-1.12515333770158,10,0
-0.360921520391603,-1.62550596180911,0,0
-1.37927392836758,-0.563372215780244,6,0
-0.933211905702309,-0.0248398053124897,0,0
1.3391402734331,0.0151708798810823,0,0
-0.219414010872149,-0.875597576211699,0,0
0.00614557603635824,-1.32401407259549,0,0
0.713381649604341,-1.64950904168072,0,0
0.962607995750283,0.588627093334478,0,0
-1.24194970278113,-0.569479514814107,6,0
1.28748608739377,0.719536402078418,9,0
1.64231012296748,-0.00438586129013125,0,0
0.336152568340411,-0.536859298457926,0,0
0.0221182358757434,-0.207500522958071,0,0
-1.11665906634347,1.12306985827129,0,0
-1.80160378253435,1.76083522678434,0,0
1.38997090015108,-1.7942251124804,0,0
-1.31953912880046,0.949166984421804,8,0
-1.72541935185513,-0.0131453584516869,0,0
1.61431686928102,-1.59266877644236,0,0
-0.740667911666707,1.22038536788714,5,0
-1.20942191187184,-1.40366033504249,0,0
-0.353798041595023,-1.57443131920082,0,0
-0.13340914565788,-0.687886206098218,0,0
-0.226504436714894,-1.32324463351661,0,0
0.0759063709497164,-0.681094982272296,0,0
1.27578259248526,1.41072177208143,0,0
-1.60725587600407,0.488844088766039,0,0
0.211359636260828,-0.245248225465675,0,0
0.700070619326391,-1.15902234133556,10,0
0.589944483454487,1.34119861517606,0,0
0.609205904139382,0.209278814964202,0,0
-0.0872751109269176,0.656506071304981,0,0
1.72507631970593,-1.01561874715488,0,0
-0.34252033776866,1.7816898189837,0,0
1.28783234705966,1.45555814598884,0,0
0.94923887397046,-0.95906677078459,0,0
1.3774763422366,-0.0481214475986841,0,0
-0.105931248387077,0.779807890044321,0,0
-1.77867451748846,-1.72738235132035,0,0
0.843995472190927,0.116373282178555,0,0
0.803259797801869,1.86900165567637,0,0
-1.12523639483841,-1.01674062342146,0,0
0.54624679753828,-0.63075760244298,0,0
0.166905715426086,-0.424538029974711,0,0
-0.586246126110117,-0.268652818335633,0,0
0.516513546349438,1.24536694368605,0,0
1.21366447240152,0.673408858408325,9,0
0.775510110774739,-0.244712958395482,0,0
-0.538031850318562,-1.25449314277861,7,0
-1.34061653577358,0.458863670296618,0,0
-0.393974446224996,-0.022831367018413,0,0
1.5743770215691,0.445452491138945,0,0
1.12324517828751,-1.32246287243176,0,0
0.956716872065119,0.0693935207584918,0,0
1.68032903767768,0.343567540984682,0,0
1.81394826328631,-1.04546747532639,0,0
0.401831714205158,1.51435417392368,0,0
-1.70123514965638,-0.660859265974069,0,0
-0.582147610746629,0.95488682221557,0,0
-0.796393515128918,-0.724756716518526,0,0
-1.38118018936393,-0.74315095835557,6,0
-1.65079229798999,1.43045105784591,0,0
-0.458731183621875,1.02574178064398,0,0
-0.58056975286185,0.200584198053782,0,0
-1.1754340642363,1.20469419602495,0,0
0.457709103470315,0.790420492597562,0,0
-0.358386113690915,0.341779181975418,0,0
1.67459227170271,0.357095640549369,0,0
0.572786119218546,-1.11751276908722,10,0
-0.610215677999015,-0.818461980089719,0,0
-1.08981131859299,-0.538595469534168,6,0
-1.38794142210974,-0.54874668489642,6,0
1.82142516931742,-1.48194618891921,0,0
-0.426051829225612,-1.01225783157676,0,0
0.239826368653112,0.0986320371158984,0,0
0.862039076549888,0.100752653039945,0,0
1.36528898595744,0.05102859356042,0,0
0.276934530361625,1.31196637326233,0,0
-1.7680779252997,0.598547404301482,0,0
1.49470151742221,-0.445540669663256,0,0
1.00029264312886,0.424448989996575,0,0
-0.414287990805392,-0.178042852226918,0,0
-1.46555472333668,-1.03315384136318,0,0
-1.62733922767313,-0.684916460097232,0,0
1.1843678523196,-0.548129684026468,11,0
1.21411361344858,0.152492608343653,0,0
0.577827938205299,0.304967013971538,0,0
-1.32421684090088,-1.3088012379627,0,0
-0.562596925591489,1.78180769907287,0,0
0.857132079469765,0.998260839578203,0,0
1.49825904215099,-1.47426904720028,0,0
0.728940900173059,-0.0346428542464966,0,0
-0.927880294457019,0.289157087527198,0,0
0.539103545348554,-1.80670085449341,0,0
-0.78512448501945,-1.51416115166716,0,0
1.68173808901141,-0.782280185918048,0,0
-1.23103561369125,0.911306447110581,8,0
-0.283692259817111,-1.3425443406857,0,0
-0.889866827336563,-1.18032333525424,7,0
-1.46429965975222,0.526435118814912,0,0
1.20825871538674,1.15584090815046,0,0
0.106139359584648,1.64667955193381,0,0
0.625259247704496,-1.57896133018939,0,0
-0.320359682664503,-0.0599100728333262,0,0
1.26245911760431,-1.28999654250052,0,0
0.878757703195099,-0.66347635486019,0,0
-0.539219750721703,-0.606493472508042,0,0
1.65003761388452,1.63982439363047,0,0
0.548476870227486,1.20106552825539,0,0
-1.67973084002128,-0.178112192739966,0,0
0.365414637805583,1.38025674541603,0,0
-0.294702037263495,1.45011499916517,0,0
-1.52805245387567,-1.49332008976925,0,0
0.116137390636826,-0.732872962373694,0,0
1.69885518817925,-1.74099555400368,0,0
0.774653133629826,-0.606389607777056,0,0
0.208803589813547,0.870202916035723,0,0
-0.922860509358596,-0.214311222942287,0,0
1.02722093883959,-1.07621410090162,0,0
0.567652945339592,1.61210441608015,0,0
1.21747158668557,-0.252408192383215,0,0
0.555298353146243,1.29596545181366,0,0
-0.0595716664696824,1.51898247757563,0,0
-0.00407320119558055,0.457089187561172,0,0
-0.423880238364027,-0.0896450525907536,0,0
-0.166536893542547,1.73372972746119,0,0
1.15918279466348,-1.47576187539214,0,0
1.57656250208749,-1.23397901868757,0,0
-1.27081420935237,-0.14074267019854,0,0
0.924372066713855,-0.73483160063954,0,0
1.74741368036628,1.13244295829776,0,0
1.74426166590303,0.748402651293959,0,0
-0.530468865581095,0.173706000840676,0,0
-0.372579590717205,-0.117250188176137,0,0
1.65737323132964,-0.573236753914571,0,0
-1.41962608734687,0.359780166231213,0,0
1.59836670917526,-1.55268520574687,0,0
-0.546735656234528,-0.856333941443447,0,0
0.134402261327032,-0.538563120248081,0,0
0.155298287320359,-0.339696471660591,0,0
0.79643914729519,-0.605683918019525,0,0
-0.329424318427615,0.492350627418911,0,0
-1.25147288644177,-1.38567262986699,0,0
-0.568344696206882,1.80700537634359,0,0
0.475499620615898,0.657383226013355,0,0
-1.59920755344638,0.359550216302461,0,0
1.29554226313574,-0.36239496882051,0,0
-1.03332768810795,0.172833452432807,0,0
0.157731774877692,0.944304632198549,0,0
-1.31087906567255,1.43803897781027,0,0
-0.624350864966416,0.755993036528786,0,0
0.455168989950259,1.62270817808307,0,0
-0.875389519853234,1.5445301337178,5,0
0.505460275584064,-0.62749465615708,0,0
1.61081898717469,-1.14071819313824,0,0
1.31680347450242,-0.499080198522899,0,0
-0.456640186541388,1.40565206331617,0,0
-0.663212519265702,0.558308485132583,0,0
1.2112347183948,0.133382279323084,0,0
-0.161594773933604,-0.90335112872913,0,0
-0.657102337983897,0.670501120566216,0,0
-1.45184202580473,0.84396342293935,8,0
-1.57177282535449,-0.216200861451792,0,0
0.704378801558206,1.27996435737881,0,0
0.626363423235231,1.14727441837023,0,0
1.48825593516705,0.704132194305668,9,0
-0.708799048316137,-0.0152167272078752,0,0
1.59125493166571,-0.511989775982327,0,0
-1.07218576328986,0.614707222689542,8,0
1.07946826812445,-1.03105746349857,0,0
-0.989648639397557,-0.193912925707399,0,0
-1.69620800691765,-0.589633695507805,0,0
1.33332185385778,0.824710929698474,9,0
0.68852605063637,1.85041943175018,0,0
1.62502493680562,-0.180441281358085,0,0
0.654801455654274,0.720496331980777,0,0
1.26439155673017,0.10327698916703,0,0
-0.489401224236701,0.53063522515312,0,0
-0.378349344308874,0.802367279362981,0,0
0.260597067837834,1.16932336891744,0,0
-1.46152309538088,0.651720244171807,8,0
-1.10206622074241,0.928281726726526,8,0
0.33486682430382,-1.43222859164726,0,0
0.930503826221111,1.04705386045629,0,0
1.3522901696065,-0.31560125708612,0,0
-0.453315742285934,0.462635336792718,0,0
1.10292304654071,1.52107919880477,0,0
-1.59577554474935,-0.703706400446231,0,0
0.463767707447524,-1.71859630816808,0,0
-0.508544590051337,-0.0952928646738385,0,0
0.334362214574185,1.17476791093119,0,0
1.5219231285056,0.99101248541231,0,0
-1.08144564847621,-1.51463316838119,0,0
-0.463199840647141,0.0484208128958152,0,0
0.638600401796123,-0.260703824044146,0,0
0.991148481889243,-1.79203445366724,0,0
0.0949975171193452,-0.714320791972196,0,0
1.20956068085219,0.607487964974017,9,0
0.112665401552506,-1.6563214445792,0,0
0.0203106356513042,1.21365752828609,0,0
-0.277736070527244,-0.589693828635507,0,0
-0.487928517562154,-1.68028346413672,0,0
-1.35847045369971,0.90121418352816,8,0
-0.721670219662958,0.0191685706495692,0,0
-0.799970873496768,0.245747415016843,0,0
0.998731822962875,1.80813004733674,0,0
1.02772668730216,-0.703204434520789,0,0
-1.2842758637899,-1.353938416593,0,0
0.0704992231873356,-0.657696234423019,0,0
0.368301132331929,-1.33382045781584,0,0
0.0352097775016596,-1.09009625798693,0,0
-0.401186241312698,-1.07123385468076,0,0
-0.255414754800642,0.612822559054122,0,0
-1.76544058587912,-1.61737499821968,0,0
1.54213923165777,-1.54398195430485,0,0
-1.51878593400018,1.76770577825041,0,0
0.0407902358347804,0.675158828392702,0,0
1.18075731456631,0.164165468440834,0,0
0.372510199826019,-1.31292619788466,0,0
-0.262501615102555,1.69034256314841,0,0
1.06749893592724,-0.289385049321247,0,0
-1.19707210286594,0.893727610867674,8,0
1.72844218091712,-1.27655571924777,0,0
-0.0826507130806666,-0.0932379695920913,0,0
1.58008294587044,0.896287783821441,0,0
1.47510911238462,0.335737865436325,0,0
0.928237064608899,1.28335616968061,0,0
0.657407264391433,-1.80582763239562,0,0
0.55333946775406,-0.34950611754016,0,0
-1.54135522536996,-1.1727058363906,0,0
-0.26467044143962,-0.0690158718232752,1,0
0.12625244219604,-1.63197762625402,0,0
1.62732038905719,-1.203074054249,0,0
0.787352168777285,0.9307199313799,0,0
0.832054766144479,0.843540548210625,0,0
-0.0949487606500407,-0.618332188978814,0,0
-1.36993820543448,-0.0789926267050479,0,0
1.04564403316194,-1.27930968540955,0,0
-0.211465532791627,-1.37983317169087,0,0
-0.235888357240747,0.836883540802497,0,0
-1.70808407162651,1.40384878576959,0,0
-1.27416417497184,0.408393956034901,0,0
-0.268180973494239,0.150862503008561,0,0
0.987477172114456,-0.550012096233633,0,0
-1.79092711671598,-1.14961554812027,0,0
0.391462215232203,-0.0549307897717323,0,0
1.49201192780939,-1.22111118131709,0,0
0.767078122616728,1.41421674413031,0,0
-0.85150062793111,1.00789436465762,0,0
1.29338687503527,-1.0393278017974,0,0
-0.592497209894841,-1.71675855508309,0,0
0.299216584409439,0.866546132360604,0,0
-0.231088098978401,0.927374631499513,0,0
-1.6202627016696,1.17637491956796,0,0
0.851416557397757,0.676517161998027,0,0
0.18946885152857,0.679274871267941,0,0
0.929475432433864,0.678652792079902,0,0
-1.62326628628278,-0.414212774862201,0,0
0.797343922373237,-0.165033340039256,0,0
-0.723372431936111,-0.0982005903460652,0,0
-0.775186147501766,1.1267503836485,5,0
1.21612833663573,0.814097922931278,9,0
-1.49343646010911,-0.969737755741021,0,0
-1.65283733166834,0.734810883250716,0,0
-0.537337739985095,0.744724729402313,0,0
0.16820579290288,-0.0837006239628965,2,0
0.412837405110692,0.0432277997509331,0,0
-0.819302338985222,-0.401544566158366,0,0
-1.06034897638194,-1.09420627329325,0,0
-0.417467662393314,-1.12503273677441,0,0
-0.0860946343497475,0.404417193987108,0,0
1.23668590099273,-1.59559510030279,0,0
-1.36560410557317,0.743122848632438,8,0
0.654635140399723,0.00252196304874797,0,0
1.47984131820178,-0.0941586359765833,0,0
0.200743077213123,-0.903266804482965,0,0
-1.33975352979297,0.17529806051542,0,0
-0.197425784711666,-1.0527331967838,0,0
-1.10748320641064,1.20687595952334,0,0
-0.223334610669638,-1.81394517086617,0,0
-0.987815878436152,-0.578508661799495,0,0
1.69434693600124,-0.277580754493685,0,0
-0.174037022258444,-1.49956741894761,0,0
1.02394990641973,0.0898433591840806,0,0
-1.23167769699698,1.49823907376865,0,0
1.35072232018296,-1.00141285815744,0,0
-1.05701551475323,1.00523122928272,0,0
-1.15977349019526,0.831539869728641,8,0
-1.20736437079895,1.55923622922339,0,0
0.251783312250569,1.41632620722638,0,0
0.841859898213239,-0.844779755085628,0,0
1.38392452949185,1.30270620279071,0,0
0.773502707043856,0.765478435884054,0,0
-0.0682183728202911,-1.0862492642649,0,0
1.18115228518818,1.48406132936291,0,0
-1.74775609223695,1.83383401953394,0,0
1.82195587995994,1.65579384202459,0,0
0.505529654288257,1.02658661301387,0,0
-0.246750931817562,1.63648215969118,0,0
-1.7048221134317,-0.504753496078374,0,0
0.937167778760198,-1.46938075748043,10,0
-1.04794683402745,-0.154373341878839,0,0
1.83414395070493,-1.54152238194574,0,0
1.49810516386263,1.23115162302972,0,0
0.788228552748553,-1.75759294746918,0,0
0.855533287397013,0.28961232545045,0,0
-0.0863504521462772,-1.6228628545836,0,0
1.3350589544643,-0.404833396045665,0,0
-1.20545477845722,-0.609132756651905,6,0
0.452806059711163,-0.503574603043276,0,0
-0.742917717867948,1.70383805872876,0,0
-0.145922934752132,0.571698732961738,0,0
-1.64196932307833,1.62761683844757,0,0
-1.16082283344409,1.28116377405136,0,0
-1.59716889904837,-0.273606310808498,0,0
1.63353585392057,-1.31224057800183,0,0
-0.559194586742315,-0.817210777959534,0,0
0.079334844653155,-0.486134456519238,0,0
0.470362756461585,0.878492259344537,0,0
-0.943603694820938,0.686189882791684,0,0
0.0726777296028898,0.437470272199113,0,0
1.13108454589709,-1.66999169010937,0,0
-0.539072758288622,-1.58071597253935,0,0
1.32112545814347,0.811707249492337,9,0
-1.68278853481373,-1.73481095970004,0,0
1.73042990883629,-0.545849004592872,0,0
0.907201245146892,-0.910310693323218,0,0
-0.812439361045582,-0.648637609374524,0,0
0.659365521019752,-1.19171301870325,10,0
-0.540229012607684,-0.313392412991475,0,0
1.64304885771606,-1.17523714499105,0,0
-0.57420852933416,-0.931557652094571,0,0
-1.69272162838987,-0.404065265229154,0,0
-0.519680533506676,-0.49764997220632,0,0
-0.397454513355176,-1.11998866038942,0,0
-0.507430294052848,-0.269027814138996,0,0
1.69023720301524,-1.70499859166016,0,0
-0.409792293539842,1.40175993063089,0,0
1.56397556340293,1.28583295112278,0,0
1.53312932210978,-1.72523190179877,0,0
-0.923675461997266,-0.249508718760561,0,0
0.805086967771237,1.3801121985066,0,0
-0.536589805428394,0.847580118152423,0,0
0.211747000621857,-1.35455532966594,0,0
0.89941046969849,-1.12192199312328,10,0
1.1790324133364,0.99164134670198,9,0
1.36110413478172,0.357986817570146,0,0
-1.67759022235613,-0.189363875807023,0,0
-1.00643525315082,0.372948588397421,0,0
-0.47089109066725,-1.37664224242288,0,0
-0.69420978268099,0.974137414346954,0,0
0.844226721527375,-1.47260237397628,10,0
0.741812165707182,-0.380946470747755,0,0
1.50835232117041,0.392871616951837,0,0
1.27343870505134,-0.792656514550055,11,0
1.02905084618039,1.48397599240867,0,0
-0.347453559647676,-0.88051944437576,0,0
0.293824258842971,1.72239257270191,0,0
-1.53001166849913,0.511808649111585,0,0
1.37319483282975,-0.624286742079584,11,0
1.6768152514943,1.09743868370303,0,0
0.0340729198265479,-0.594448358308152,0,0
1.56048743859171,1.69381372221447,0,0
-1.31807335889324,0.516100556350168,0,0
-0.938238553745576,-0.779586252047796,0,0
-0.0226651843767937,0.451812753349255,0,0
-0.0806207731291859,-0.571610719405155,0,0
-0.222993722225417,-0.736290869511292,0,0
-1.66525811716839,1.20407703868508,0,0
0.539919119114276,1.23502286785035,0,0
0.799534178442266,0.715406824555348,0,0
-0.526674466582463,-0.501057660119775,0,0
1.64135867171854,-0.814957875413338,0,0
0.899899166017189,0.580243800271762,0,0
-1.623212510426,-0.0826381593238483,0,0
1.76456956857934,-1.81355700290361,0,0
-1.01446010185759,-1.39160046746797,0,0
-1.67638439921299,0.189883061344322,0,0
-0.858181932995184,-1.79468158999311,0,0
0.817204493925994,-0.00946979490940249,0,0
-0.904865889183627,-1.22455893856849,7,0
-0.952164679698093,1.02820658344471,0,0
-1.73172195524412,-1.30633537203581,0,0
-0.843907579625896,1.60733045719018,0,0
0.712922259960856,0.639919607263194,0,0
-1.68194802092994,-1.76609102164743,0,0
-1.5794786268881,-0.179602331387809,0,0
-0.358887352194058,1.42009399935347,0,0
-0.0224253707843671,0.941992388436286,0,0
0.49151286754454,-0.746591718793838,0,0
0.828095959396245,-0.873962730707395,0,0
-1.5285307692266,1.41371031011946,0,0
-0.272368702049532,-1.61864611897031,0,0
1.74037751743896,1.85165892297634,0,0
1.15755750032114,0.988664035380503,9,0
-0.992792999233524,1.64453701196654,0,0
-0.023468110739833,-0.704660803483408,0,0
-1.76696957498056,1.1926408906249,0,0
-0.865840945502851,-1.50946332843104,0,0
-0.151546146482396,1.42655612347983,0,0
0.892137196608805,-1.2676795276913,10,0
1.80208978360082,-0.3379058334062,0,0
-0.597601481000873,-0.524017805405823,0,0
1.63492500712663,-1.76722535465797,0,0
1.69710626918798,-1.83803475860856,0,0
1.46905291060782,0.358434271115021,0,0
1.05234178621351,-1.71046971356645,0,0
1.11861047244744,-0.575999000812078,11,0
0.661776390048668,0.660444556464661,0,0
0.310125487258102,-1.2633619750333,0,0
-0.603202450103384,-0.93179268034141,0,0
-1.80350690819672,0.905295646551714,0,0
-1.56848763853516,1.81037486299605,0,0
-1.49505260979806,-1.00387155776212,0,0
-1.76052067495656,-1.51906479108588,0,0
-0.584697738667658,1.55760949755357,0,0
-1.37364801066166,0.881426925659382,8,0
0.355017050652566,-1.31105774105555,0,0
-1.672314763712,-1.67462480347272,0,0
-1.77341438337251,1.24702040476411,0,0
-1.21937283145507,0.0534445707927943,0,0
1.22349686023826,0.791534630557464,9,0
0.986404180216648,-0.115329970229162,0,0
-0.814170191832689,-0.416470062043188,0,0
-1.12255071527132,0.65927414149124,8,0
-0.985525604788979,1.70041120585829,0,0
-1.58245161165991,-1.07374582620728,0,0
