"V1","V2","V3","V4","",""
0.291326453591205,0.853439419514583,0.544047404529379,-1.00282782894115,0,0
-1.55927945536609,1.71505510719274,0.596680360617484,-1.15512266586149,0,0
-1.45780896736527,-1.14761966223471,0.0438416251848425,-1.52322368219598,0,0
-0.708356305892389,-1.6787463809864,0.98167528346734,1.29160954017197,0,0
0.512637325449337,-0.28073256058224,1.14681048963477,-0.391626058001038,0,0
-0.0182759476710205,0.133082671490576,-0.771076158240771,-0.416130835227139,0,0
0.206327569513215,0.166960741386441,-0.287902452293023,1.18573758259018,0,0
-1.57348607796776,-0.96818946793437,-1.19598686241508,-1.62549102740135,0,0
-0.554476171244844,0.822673235655104,-0.403900201463652,-0.845487923436796,0,0
0.653135655937716,1.71267835496868,-0.552996018318771,0.837342846562493,0,0
-0.226826108405023,1.66923021652569,1.52974706759167,0.81860929260698,0,0
-0.879678905505448,0.874397074958565,-1.71354947808087,-0.978870073386983,0,0
-1.25826131681502,-0.466010317001209,1.36169165725187,-0.642189034577465,0,0
0.445658786888014,0.64973673959756,1.51652164407998,-1.16746609782977,0,0
0.293594232069001,-1.18707897030203,-1.70331427366325,1.17705712247947,0,0
0.21121123486354,-1.08417045120226,1.11752302640601,-0.676860074243875,0,0
-1.69553774090799,1.54310608603626,1.69927757359893,0.0182359635771212,0,0
-0.514082054514111,-0.902473787073336,-1.30641282828632,-1.79214490057644,0,0
-0.429192005182034,1.67057792726311,0.409427204437272,-1.00308035684772,0,0
-1.69001061861318,-0.203410485525174,1.43633569006091,-0.410631684326959,0,0
0.640142929260822,0.839719688498699,0.461079999392651,1.2407348576668,0,0
-1.58554429746447,1.30076890883356,0.133831929112583,-0.848566940212277,0,0
-1.62778295802191,-1.1718203286922,0.0801683700535548,-0.865986021024515,0,0
-1.76293706639985,0.690926610404787,-1.85446212877013,-0.482670494037476,0,0
-1.04208446416564,1.07882640444944,1.7069069635121,-0.961630068888198,0,0
1.48898606502507,-0.636573527540109,0.907059837696102,-0.50794958532349,0,0
-0.56098007247841,-0.909817301605679,-1.87437317388225,-1.38508017024393,0,0
-0.496225129162543,-0.896736405712089,1.59908053416672,0.657262656869336,0,0
1.32010325150924,-1.17887826394368,1.06203134395439,0.721700293546555,0,0
1.70455185570679,0.952303606225771,-1.16304035736308,0.266890670346361,0,0
1.72843571871534,-0.296250700295387,0.27058465030813,-0.903240027546797,0,0
-1.52230437224131,0.952743516150712,1.8097257912042,-0.0263797555152392,0,0
-0.128968004751993,-1.59424441938416,1.16902504564762,1.15348055680931,0,0
1.55134263500665,-0.880608273221954,-1.3651054685795,0.440794013906222,0,0
-1.31642310007796,-0.886463046562153,1.32750172592852,1.30534240163898,0,0
1.29432624053309,0.155137933467938,1.44201305770356,-1.63605574654634,0,0
0.0799027773506586,0.931345931301157,-1.62865021959183,-0.142884547817053,0,0
-0.979050745429552,-1.16634421563078,0.236738825691914,1.68739382794712,0,0
-0.252806849792511,1.02624995296232,-0.947665119432161,0.299665149437361,0,0
0.948134539421818,0.535299272822475,-0.882409995554657,-0.0513317830003483,0,0
0.344281353132859,0.0862501832771779,-0.993486948199017,-0.250692261325699,0,0
0.794458502135191,1.77630500152107,0.851548940009248,-1.52708946374024,0,0
-0.765165829884489,-1.2543349575866,-0.764688402752004,1.92886164412587,0,0
-0.200716832916577,0.0124890228109138,0.51836396916621,-1.1227356661249,0,0
0.908645859958102,1.7352709579786,-1.154959224852,0.511721351199559,0,0
1.56307348042831,-1.37511524680804,1.7291932785226,1.20784987929783,0,0
-1.5269573814203,1.44355541288433,0.00712248580882554,-1.41143671148881,0,0
-0.386105014721205,-0.198058882496036,1.45011018481561,-0.611620818830897,0,0
-1.32561121503134,-0.622282941182761,-0.9804880374206,-0.518115639277883,6,0
1.72287712965938,-0.790373561566847,0.0784194692266886,0.0382546491188619,0,0
-1.20545385428197,-1.77066425815816,-1.34106150456833,-0.0562618231898402,0,0
-1.3676142197293,-0.297568887712398,0.668238552415087,-1.53009246253954,0,0
1.03287112293035,0.777362825923111,-1.18061611517067,0.0714922931842523,0,0
1.45991904825791,-0.437202023839612,1.05740159184031,1.57285144985444,0,0
0.36592247613517,-1.47208791079168,1.6195785355343,-1.21339088338891,0,0
-0.707693077036919,-0.0453477327617026,-1.2276985990389,0.108671427966698,0,0
-0.973078026242165,-1.2743019788793,-1.53175499040929,1.42986770716301,0,0
0.504018897229601,1.43766520851049,-1.19932544852134,1.75659873663478,0,0
-0.783313467711349,-1.456909599683,1.01930832732961,1.56403920134994,0,0
-0.0941355686275019,1.41782151909536,-1.78619473557133,0.562484425700422,0,0
1.52275299046448,-0.501137996562569,-1.8551517284121,-0.542772355628174,0,0
-0.181501162460197,0.461251416750468,0.715102071368791,1.02515265492954,0,0
-1.15188448180944,-1.61569558443999,-1.5129109072141,-1.47488366847351,0,0
-0.117499923590634,1.01462790226751,-0.639832730659001,-0.471814657028711,0,0
1.32324524734989,0.15989961385236,0.413126125495272,-1.35670124150568,0,0
1.15668161777928,0.911697406474538,1.20190518374555,-1.48437684068962,0,0
1.60546288637848,1.15203785029425,-1.04648606209005,1.33513384947263,0,0
0.053116079563471,-0.486977043643567,0.0191310749960895,0.552549771044767,0,0
-1.40584251909518,-0.513643588754855,-0.276314572790426,0.387628991532925,0,0
1.48722085152944,-0.557697638359067,-0.88221182058141,1.26297289842145,0,0
1.76227580222696,-0.947470831368171,-0.582107797163321,0.293218696126909,0,0
0.170031075420072,1.01733871767612,-0.185695985476723,-1.65965783036872,0,0
-0.306180255339426,1.0228013603044,-1.83496548843862,0.511679428957071,0,0
0.256021227941697,-0.161426640081874,1.69011470663912,0.659654706458746,0,0
1.56697065768736,1.1383252686701,0.892542319681972,0.964171864712102,0,0
-0.0681879160851492,-0.828144025936948,-1.04058123237398,1.73498786424717,0,0
-0.189669783874806,0.0456366528796395,-1.07050880361523,1.64680436697769,0,0
-0.581001655967723,-0.548459428297199,-1.79268002902904,0.740160847849128,0,0
-1.56078294373594,-1.418084526768,-0.997400707625288,-0.643027023200785,0,0
0.303170740644056,0.458582762510175,-1.05599479199285,-0.940617146308553,0,0
-1.16517731403711,-0.612708615694164,1.31489879508845,-1.49330296001205,0,0
1.22470525545484,-0.231435629352891,1.30916393808155,-0.62618952299928,0,0
-0.775081287292171,0.379421320304772,1.29331479028145,0.451661013198375,0,0
1.05460281743078,0.480088244648322,-0.683592133151974,-0.479108520083187,0,0
0.828867898759054,-1.57151627183474,-0.847367731358793,1.00656524174736,0,0
1.22739183016166,0.59086505345874,-1.69718557251619,0.0694892678385845,0,0
-0.0103995574026159,0.531562234689911,-1.73371722893839,0.515204308993231,0,0
1.65024654665381,1.6486454169793,1.57184317316117,-1.7185395137665,0,0
-1.50755028670741,0.314454927205279,0.992763841319845,1.80364277924824,0,0
0.507764766995864,-1.61928958476581,-0.856368119577236,-1.44832554403228,0,0
1.25359015263948,1.80447522946881,-0.205725806677933,1.75038286263663,0,0
0.229830035127583,0.85322940645001,0.300510304629239,0.1614415675549,0,0
0.308613566278703,1.66577777093765,0.752030208890606,0.546413064119636,0,0
1.58338586896429,0.64039150633456,-1.10451775492135,-1.74530239230907,0,0
-0.69241317359264,0.412079247107638,-1.42848008424917,1.28362290111265,0,0
-0.0832934434171981,0.346111294610563,0.26261893254453,1.2887169316099,0,0
1.18828014469708,-0.162649895840984,-1.75354307142355,-0.391846602075138,0,0
-1.22155953023769,-1.44643940823311,-0.860209005638597,-1.12411552533518,0,0
1.55497738076196,0.908255360155755,-0.85793433279059,0.592674849272717,0,0
-1.11667487404886,1.70456965902051,1.0020145782658,0.310126117618247,0,0
-0.733888253755995,1.04539552938769,-1.16772158577477,1.81144701407046,0,0
-0.864388704955337,1.0262809745974,0.613085720991521,1.75802990693219,0,0
-1.38681406965458,-0.996521230124896,-1.81281585582692,-0.0805138221518113,0,0
-1.51118343789997,-1.00671337791035,-1.73818414098859,1.09313336312915,0,0
-1.64475497610194,-0.250759052085413,1.57957248438214,0.919514650816988,0,0
1.5195146261562,0.0803947933326437,-1.41203818774213,-0.313234990485259,0,0
0.847835848220296,1.76579586490102,0.804616025419783,-1.16432023296892,0,0
-0.793094062805631,1.58853440440743,-1.63002592811817,-1.53168578864315,0,0
-0.523606098471805,-0.158898681737627,-0.285252984644425,0.399504695389548,0,0
1.32785565868556,-1.15569690035106,-1.33995902100083,0.885583815519576,0,0
0.977278344560174,-0.152906527596664,1.33368038686091,1.56281937732138,0,0
1.76848388121222,-0.521705182230206,0.463596549866181,0.779753204445114,0,0
1.7192026140745,1.76049674608089,-1.4751057348675,1.22962638807234,0,0
-0.552840058120106,-1.04895323865885,-1.32631415764463,-1.41002970287671,0,0
1.41695662217068,1.63290921700684,1.19884229453048,-0.844751682044777,0,0
0.525242187245553,-0.611706183056102,-1.29504289053018,-0.051674797282,0,0
-0.729468554461045,-1.25078542646043,1.78418071804207,-0.234175047824472,0,0
-0.77069899683978,0.0198405311780152,-0.640314353586116,0.619369924532958,0,0
-1.58521677577561,-1.32664280450643,-0.241670212401557,0.34460459830068,0,0
1.79286375331495,0.94642381806085,0.640074990666663,-1.40306363288766,0,0
1.65805610622848,-0.354464696601642,-0.0422064208723222,-0.920254053380552,0,0
-1.28016614146703,1.74381255844727,1.02192671863677,0.740177774462662,0,0
1.64370204078036,1.81263413547402,0.841518886000136,1.85699217469841,0,0
1.37182599438025,1.30606240791502,0.527492396705849,1.47432984715832,0,0
-0.949350021735266,-1.10586555865371,0.130428708836884,1.2169611123019,0,0
1.11049632766796,1.57729142901355,-0.619818552290442,-1.03696610248697,0,0
1.53877626622223,1.66211096048139,-0.000762642269755726,0.348715492108269,0,0
1.16914990510867,-0.897571116889429,0.030914136401348,-0.864282817611365,0,0
1.27188225017942,0.0108926087809283,0.366209316682916,-1.76817108899007,0,0
1.25198839433595,-1.01040744769887,-0.696567150610946,-0.0426373464826057,0,0
1.03975691193619,-0.776297230816799,-1.64649591310744,0.0197822337997843,0,0
0.832226826022471,-1.60359358095884,-1.27954495863128,-0.201779549888073,0,0
-0.755433883131853,-0.205637505381152,0.49788225597412,-1.16652021731087,0,0
0.826552050719191,1.3752391490381,-0.62192994471276,0.0343411208114601,0,0
0.17668241199429,-0.1198571823954,1.03922230471286,-1.30524783700205,0,0
-1.11667122290046,0.405073347163658,1.63180474075662,1.34322691753685,0,0
-0.517889212367381,-0.46946737949889,0.114980104408933,-1.6318749375552,0,0
0.632803585560194,1.78106422819291,-0.103486114693543,-0.603104643874131,0,0
1.15690846601466,-1.00499857076635,0.235252425667609,-0.176235468646374,0,0
-0.514984784693941,1.37012589915734,1.54104475126885,1.14270390693706,0,0
-0.295714346862302,0.523687551097239,-0.14420539650088,0.501404206021841,0,0
1.79107326533246,0.47005985359161,1.04988228629906,1.29970527580908,0,0
1.32752618716002,-1.59684651423575,-0.260406796939031,-0.184973914010381,0,0
0.968275268940466,-0.371811699167863,-1.4184261803488,0.182504021676657,0,0
0.0316004308029371,0.751902480854626,1.32294819722961,0.872159617009012,0,0
1.08166208203613,0.150018600548271,1.81433740683919,0.816760716939704,0,0
-1.32974618813314,-1.31968291781388,0.791676275122212,-0.665888291153648,0,0
-1.73539589607416,0.789714276348745,0.177318810183324,-0.804560367231981,0,0
1.28956007661076,-1.13555027356549,-1.03125707313085,1.66549438139832,0,0
-1.45258165455964,1.26093705062986,1.58065692440686,1.30837823478859,0,0
0.463855365782214,-0.696447551454785,-1.60174926460746,-1.10759196740702,0,0
-1.1940008931116,-0.0967126575237956,0.00540265320406955,0.467639369998942,0,0
-0.864714447772674,1.12716586941997,-1.35922032399165,1.47963798134688,0,0
-0.784919856251497,-1.74148020309695,1.40087101032123,-1.48246514961989,0,0
-1.00233854720281,0.27263799858793,0.789340321629308,-0.862417692175379,0,0
-0.761864025830255,1.80968428424795,-1.22705393367256,-0.345122673441404,0,0
-1.17354644421245,-0.573771749364288,1.09852990288737,0.901475901024254,0,0
0.868197264557152,1.50455811155158,-0.712529833586641,0.377404455099422,0,0
-0.0272516346738571,1.33019756100903,-0.296508509975622,-1.46091658398854,0,0
-0.327751461935556,1.42198877088032,-1.3607318671986,1.68251836047164,0,0
1.3877845560762,-0.163289761742775,-0.131623998224067,1.6808987642708,0,0
-0.412206435820511,-1.09056483718603,1.33334902632641,1.19701252251519,0,0
0.94906340141618,0.118794196664275,1.51715667186325,-0.479732446014517,0,0
1.3796746816227,-0.263533034865769,0.0494483664369385,0.130072714439308,0,0
-0.595439670307859,1.66718818051083,0.0200244266589751,0.128297112330505,0,0
-1.72015979556901,-0.870102197601992,-1.06683085142262,-1.68953415464899,0,0
1.01480272703307,-1.72736810421363,0.338867741927661,1.16005816433256,0,0
-0.0964266000335156,1.47104723038354,0.141779435700609,1.19611201777738,0,0
-1.60245973275199,-0.726388395167627,0.0441211272537103,1.36760460471695,0,0
1.10440980156774,0.600279635228671,-0.0223693947606632,-0.0038843812101291,0,0
0.903250313275959,-0.0622017398353561,-1.55498982564466,-0.823325452282774,0,0
1.29319440120802,-1.70999437168014,-0.115079566900987,-0.132987837597367,0,0
1.49758512914824,-0.458290361288102,0.462674200334847,-1.1089511324278,0,0
-0.28389560533862,-1.27545146741608,-1.06014090350629,-1.62416417944156,0,0
1.25509941212558,1.769692606944,-1.75212913914489,-0.0438471562087869,0,0
-0.592542866846091,-0.124960108388482,-0.195062393396461,-0.594058738491227,0,0
-1.26161066335828,0.301962413292554,0.747710012018763,0.193433605124729,0,0
-0.250761068309747,0.885470566318071,-0.410883625770587,-0.447834843839529,0,0
-0.74485433954103,1.6236571257246,-1.0981862180881,0.235281302125422,0,0
-0.589243442126344,-0.590651279453045,1.37767143616732,1.63423691471623,0,0
-0.388518868324248,-1.01580088834844,1.33268915588354,0.883497874716103,0,0
-0.580807851542752,-1.40073835594004,0.561408698319662,0.834329521168114,0,0
-1.39222169564998,0.938827117149773,1.76119834474976,0.09900911959181,0,0
-1.46791469564018,-1.56670555107816,-1.70075535551988,0.0898398542288481,0,0
1.45702549313397,-0.659080936666886,1.59329605437721,1.67286689947045,0,0
-0.270931792621317,-1.03620251490544,0.946498848758956,0.615026351724407,0,0
-1.67208366009875,1.28629914216929,-0.935471586971398,1.61109286833607,0,0
0.339711880861585,-0.634234273837585,-0.955068136450818,0.548242500082342,0,0
-0.205369362559172,-0.671131931385113,0.00451818434237831,-1.44329860587167,0,0
-0.748682258401224,-0.410439867789276,-0.853546995074411,-0.853744249054943,0,0
-0.252441119477783,0.105454483642486,0.648879809603024,0.557814544525276,0,0
-1.30713239769541,-0.0581249222233893,1.2295261354965,-0.358748502253926,0,0
-0.103239380248915,1.16760341433414,-0.676127208385411,1.60965379302052,0,0
-1.59834361919106,0.13732616961996,-1.10236681071278,1.06693926206874,0,0
-0.0507790336787607,-0.703647523377943,1.3703645613357,-1.23982317131659,0,0
-0.532407271756313,-0.967574507596365,-1.47084972138051,1.45608135443191,0,0
1.36195481611218,0.158129523217318,0.352079403047161,-0.858339226214191,0,0
1.64699783019726,-1.20983985124115,1.63015291234855,0.228410308690821,0,0
-0.610188729466377,1.66910477481103,-0.219583918930783,0.812914797385934,0,0
-0.750264917812664,-1.36346750793625,-1.34776327450549,-1.02317190952417,0,0
1.70811493537356,0.477959164090343,-0.128096969401065,0.686892052703577,0,0
-0.843675549924755,-1.63048272955149,0.739729668510633,-0.574799578466868,0,0
1.10556701128694,1.56563075754343,0.741470510803279,-0.611120123775382,0,0
1.78945426790408,1.74145910082348,0.16384188970288,-0.882282919873377,0,0
1.29095923954475,0.729852259278899,0.642088178931664,1.25326654281796,0,0
-1.6926369343598,1.46687276144813,-0.682471075349264,0.155841378624446,0,0
-1.64328995822652,-1.01532381276667,-1.42678913746815,-1.04287541147268,0,0
0.211178545493072,-0.558106333536593,0.672881293899649,-0.949496916334084,0,0
-0.99595153692657,-1.25905148525531,0.686197569176743,1.31315908280844,0,0
0.892262558283769,-0.308019726425437,0.274758470741464,1.54917566757069,0,0
0.181747712386881,0.348453884582963,1.84361718588469,-0.0789240621168487,0,0
-0.650507405531674,1.64373416684773,0.422639731514805,0.491567806676539,0,0
-1.0728529085823,1.65136056132301,1.56902655042413,-1.06205992568964,0,0
1.37552399056888,-0.209951847791167,0.794427816379513,0.234639248387663,0,0
-1.20476347282493,0.299337181379713,-0.303407158988958,-1.74907250498954,0,0
1.0459328086086,0.294565185577458,-0.957254257490158,0.961450554804944,0,0
1.5188939759626,0.534542508733387,-0.439018094977117,1.43272602720735,0,0
0.0843511545898993,0.784682750257782,1.59265092085502,-0.641797599224687,0,0
-1.70980969387997,1.38037629064283,0.4066710128898,-1.63531733655191,0,0
-1.34742565249401,1.657065503198,-0.0301453782532742,-1.53563528556815,0,0
-0.993640632698429,-0.289260566958102,-1.32770051128796,-1.15080655300282,0,0
0.462328830476298,0.130961365398501,-1.59031674336083,1.56606322183757,0,0
0.783691457312547,-0.9267257714429,-1.68142515197463,-0.707809721508754,0,0
-0.44245058850348,1.08518315300631,1.38342084595939,-1.28375664774044,0,0
-0.242532322205125,1.53661145018221,0.111451298504554,0.398682354549861,0,0
-1.10999247519201,1.01052011045158,-1.02700556140964,0.778982578579499,0,0
-1.17139050196141,0.449226820828776,1.78618582171594,1.33391710737179,0,0
0.223548185097509,-0.924701879518759,0.530523781377561,-1.35525537513229,0,0
1.62723732633605,-1.52878263382745,-0.770751854786515,0.55555221940636,0,0
0.792017992980477,-0.667531927636873,-1.71739974636756,-0.362858986068297,0,0
0.406070132009015,-0.993160542545811,-0.0152932174023311,-0.6939775544509,0,0
-0.104811437319187,0.852050852811141,0.223495680874591,1.24966861507561,0,0
-1.68979743508008,0.814798593564645,-0.328161806157916,-0.591262915370218,0,0
1.08991278590371,-0.0407245139296,0.48951782229644,1.81720459067324,0,0
-0.602394230670371,0.258654500669493,-0.680149579968092,-1.29685790855205,0,0
-1.76119376313054,-1.79067103179675,0.911224147356669,-1.52066112340667,0,0
1.59444351200746,0.0279162227016334,-0.086670939898174,-1.12697690113746,0,0
0.974908740907575,1.46650443013892,0.74187699688842,0.416320190295595,0,0
1.713753439378,-0.44804963304279,-0.238210278389015,1.2573970151101,0,0
-0.76548670228002,-0.876747894741978,1.14163889099072,-1.46493397753475,0,0
0.897422373214593,-1.65033514967743,-1.51790730786962,-1.16713979120783,0,0
0.412119109158646,0.939806608379884,-0.982125861975771,-0.602210062229802,0,0
0.0540511063109176,0.450008079694427,-1.15039612718656,0.117515002569872,0,0
1.34939480139347,1.73094728773407,-1.63308755270446,0.906087590204846,0,0
-1.73517843090654,-1.5359722200331,-0.66452599642967,1.9260772537093,0,0
0.206977613202803,-0.683458564333291,-1.7015416071958,1.21934008834168,0,0
1.52726964951628,0.586494463689918,0.0940230193428441,0.133436925985087,0,0
0.135103984649321,1.09413976037707,0.337962404953964,-0.158935864218886,0,0
-0.966619419097419,-0.654576817333431,-1.43009571092128,0.484697609675572,0,0
-1.76746806901067,1.75711916794737,1.65975774181311,0.310634544971352,0,0
0.634106231578768,-0.596766436841802,-0.0500662945920987,1.54408051613454,0,0
-1.38243925329811,-1.18804226635156,1.59601084670339,-0.303221864000405,0,0
-1.37160125960658,-0.664064000875747,0.91501383592939,-0.911733280393485,0,0
0.986477058518816,0.111259373861465,-1.21828681300745,0.293351970964188,0,0
0.817603266125022,-0.441168349004083,-0.841589691969284,-0.672318895173162,0,0
-1.50194052736536,-1.71491743385023,-1.13552250846885,1.43878560830228,0,0
-1.76445480992723,-0.40654285640539,-1.83505670326366,-0.367730857816037,0,0
-0.152056612111223,-0.611521269514652,-0.610380780569542,-0.91730319961204,0,0
1.75983910351013,1.26255218724061,0.836268671047849,-0.526740930875924,0,0
0.43604944800049,-1.24196111459864,1.3045238587448,-0.0266499026621832,0,0
-0.932506727068825,-1.1430466500717,0.76527527757658,-0.879758909169631,0,0
-0.487305928210967,1.16361735783098,1.21810216091691,-0.263645952494002,0,0
0.877246811006293,0.74045788516038,0.334997628697024,0.924659229116132,0,0
-1.07598171842309,0.353104267885116,-0.548407101728113,-1.79166087130898,0,0
-1.68885610680743,-0.304984706725747,-1.83340611082176,1.55057092246239,0,0
-1.52491342717969,1.27281057340784,-0.884194114034791,-0.776253825849137,0,0
0.301313863975287,-0.255244183732115,-1.34078139016203,1.86478924510726,0,0
0.381457046763496,-1.55019880065844,-0.0117244688580307,-0.853003727159286,0,0
1.73684068068399,0.637911442393156,-1.22797437062658,0.767585952668001,0,0
-1.68161032024021,-0.130022668819281,-0.400545024053151,1.48538230993483,0,0
1.30534307878206,-1.75073782094962,-0.642771353593684,-0.261972377633144,0,0
-1.14724193736553,-0.693005995539725,-0.758475182537642,-0.394966141882222,0,0
0.579950538714562,1.39584685526609,-0.164696620465735,-0.802984871471628,0,0
-0.150904412921853,-1.57908874985111,0.139514207614523,0.207405339979566,0,0
-0.651610768734718,0.386585890838724,-0.178995035463713,1.46873848791155,0,0
-1.18380994830062,-0.0738645186015966,0.608554128738003,0.648845347851123,0,0
-0.242956902894025,-1.36854966672925,1.58390045663643,-1.03203518909916,0,0
-0.223554925459938,-1.24912534041011,0.358410898189347,-1.41218114838352,0,0
1.79489758141488,-1.7188360314677,1.7774934548562,-1.21371586494767,0,0
1.10123698779952,-1.49770773531983,0.130366054124175,0.328220937908725,0,0
-0.575969689609309,1.55595153224253,-1.83837564853846,-1.81242518970436,0,0
0.0340588679469618,-0.261741648512645,-1.78607105122864,0.953316045149854,0,0
-0.742247899118465,0.327835196360749,-0.941959026650069,1.11356382317648,0,0
0.203727629936197,0.129859057257075,-1.84880326240334,-1.24223749662251,0,0
-0.830286144071284,-0.0963962988452723,-0.00107941353940688,-0.82987449374678,0,0
1.60241960247896,0.966536302075403,-0.698724977318451,-1.0162947618297,0,0
-1.32869094536472,-1.42790281413286,1.2650642366648,0.228954542408891,0,0
-0.150520367652797,-0.777497988140575,-1.740548459167,-0.499810198493781,0,0
0.560894036811916,-1.3022622555923,1.55622232646705,1.55173189937957,0,0
0.410633358631501,0.482933281607471,1.81336289918774,0.94958151639122,0,0
0.255149193928887,1.50135355445752,1.77675688849948,0.624587718897208,0,0
-1.6981020321665,1.04807815039373,1.49277785482284,-1.49351199287237,0,0
1.38145157912681,-1.52744002616847,1.63322241828205,-1.77925702814883,0,0
0.0521176205758592,0.521804217857741,1.53281604717556,1.54616537001982,0,0
0.619735649229308,-0.0912007966567242,0.459899231308252,1.42490949520563,0,0
-0.981747285319622,0.0477790708942763,-0.0379073891612744,-0.643918881443371,0,0
-1.4147862939935,-0.267420131455241,-0.866968702696123,-0.686031540485316,0,0
-1.38704731782436,-1.57959111891533,-0.269725471202257,-0.889466585474675,0,0
-0.436328535845301,-1.22117438814369,-1.17883707257693,-0.792025797298768,0,0
1.23290956104894,0.733308995687749,0.982100371581735,-0.906722970510927,0,0
0.146531823950507,-1.67599510261235,0.0475992116423705,0.188968046249551,0,0
-0.022582071898562,0.446848661764341,-0.0399444490316327,-0.670098355341556,0,0
1.75556125024642,1.02615936294428,-0.700301086078301,-1.35474040969588,0,0
1.18217497672381,-0.22405647966376,1.17431801825485,0.272848823481305,0,0
-1.25739129018325,-0.265440972142763,-0.689900725137356,1.18988893051561,0,0
-1.13152968307482,0.073168112616814,0.998764151377398,-0.727191155467319,0,0
-0.324042652409739,-0.859075247164934,-1.80472702089274,1.36674753745187,0,0
-1.75356632063646,-0.792276173008603,1.21764696577819,-0.649456379794133,0,0
1.03368772003413,0.0322338827478826,0.0615834089480417,1.40997446907743,0,0
0.240005374573342,1.13703276604214,1.19254266351703,0.397569858021966,0,0
-0.832603077948337,0.193240439271842,1.51798938388127,1.09403091155417,0,0
1.18024216317368,0.140068803675562,-1.75613556650331,-0.0933164988614732,0,0
-0.61965388552096,1.59596456963535,0.809813888562241,0.520835454156137,0,0
1.77955494877249,-0.124459683152485,0.012797579551651,0.765428655598439,0,0
-0.924900681905616,-0.570402440335322,-0.526068274223498,-0.613631665451406,0,0
1.12758452448951,1.74784600200986,-0.117189753756859,-0.399227981234694,0,0
-1.6515853123532,-1.66541282807906,-0.853620756111442,0.172291793762888,0,0
1.28166030247985,-0.579573314324184,0.0319448097259362,-0.55005706623835,0,0
-1.77859073552087,1.28704508688508,1.22112714514254,-1.64219065647993,0,0
-0.819112395676491,0.799511234116157,0.498769785654373,0.0128827484536548,0,0
-0.130747939597921,1.25881937301713,-0.153891330774403,-1.5066801340454,0,0
0.502146773805442,-0.652635942543614,1.21449163619467,1.02148507544609,0,0
-1.43404466070241,-0.152868273565426,1.41860337277373,-0.252030271568872,0,0
-0.646299659654733,-0.254115726654423,-1.28013378143019,0.440080324758059,0,0
0.279733460288117,0.827450133800606,-0.273299253941892,1.30728566567564,0,0
0.593867340361647,0.536416047450197,-1.09498638677368,-0.685468509886787,0,0
1.05178923479969,0.559944555047881,-1.23361803799678,1.4525553115852,0,0
-1.35903617014186,-1.08929436376428,0.526391156921601,0.448144306856749,0,0
-0.954728191686459,0.862034484999691,0.50823613572744,0.149708659101425,0,0
-0.527002736477211,0.739181404081292,-0.439268528823874,0.125659652142286,0,0
-0.14103886149213,-1.57315126344384,-1.87631208257767,1.12845476194907,0,0
-1.52417195800022,-1.6614482045054,1.29944909366452,-1.09801617632395,0,0
-0.911028953343622,-0.651282708623684,-1.59497823279335,1.7041357055181,0,0
0.0735834692734261,0.517052841033376,-0.726112265451003,-0.296264670800647,0,0
0.0126909239014415,-1.38079454539621,1.495344171392,-1.56289310094236,0,0
0.633346086333215,-1.25955645794827,1.07206922024839,-0.272239617913227,0,0
-1.0680198906149,-0.0698341961749438,-1.03013230395534,0.546875532105565,0,0
0.0904122477477494,-0.215587505530014,1.1268995869671,-1.26462232541637,0,0
-0.898099840713734,-0.907990364794163,-0.617101767479072,-0.0162652359634319,0,0
-0.846046181870175,-0.506257391312066,1.67831048962727,1.27270695648145,0,0
1.08714440645803,-0.924556814032388,-1.28424700912109,1.8693177152606,0,0
-0.329660322017341,-0.944054672267605,0.199711708385374,-1.38340106221931,0,0
-0.828893803063725,1.00743133013803,-0.508206683386065,0.683476022376939,0,0
-1.60293593907805,0.862213209629235,-0.824892052954013,-0.707499705574701,0,0
1.12522228484797,0.286388166819944,0.870392850360259,-0.591030171817127,0,0
-0.30724852148232,-0.675432406973491,1.62154309725928,-0.471726942905632,0,0
0.328603913184323,-1.27100561803916,0.179009776941317,-0.426695637243099,0,0
-1.64699153801147,-0.90689991696934,-0.891617628288744,0.335633367511938,0,0
-0.753432603460393,-1.6332654530526,1.27714851336343,1.76946060764156,0,0
-0.0139018110052726,1.50690361684283,-1.12747568335625,0.938196255142738,0,0
-0.737497991062898,1.24792481210428,0.551382664892022,1.91789439887544,0,0
1.65598347821346,0.506701862577989,-0.363402809024887,-0.838829859542719,0,0
0.472010283297653,0.313032692041845,-1.53732655396205,0.472592306128728,0,0
0.937156220871878,1.77883766740225,-1.72787494102174,1.06248156110609,0,0
-0.974738815058755,1.56598383467125,1.79664549079357,0.852268725480347,0,0
1.550919878224,-0.0141967666232715,-1.38441453823226,-1.31666596400457,0,0
1.36222222812261,0.747149318588041,-1.35015105519573,0.349355327521028,0,0
1.48377713806175,-1.13938623095651,0.693727159381033,1.58244399744748,0,0
-0.384517629999841,0.441940147391006,1.6445221448211,1.00354287643873,0,0
-0.454885174849113,-0.0113594490760712,0.297492062195217,0.424398013590791,0,0
-0.7360314711961,1.41561365462897,-0.0813100317107975,1.63148732836207,0,0
0.516411475353178,1.0286882741455,-0.504773617523724,0.927511758660535,0,0
-0.385821024929164,-0.468140993277002,-0.98037809115031,-1.40102670459234,0,0
-1.66168430710317,1.33973839675125,0.980972838636469,-1.24334317592279,0,0
0.309006368299293,-0.396885413838364,1.76226276003785,-1.7629721455905,0,0
